#time[sec] output_ch0
0.000000000000000000e+00 4.347126866550473506e-03 -2.463371891045268436e-02
1.000000000000000087e-07 -4.347126866550473506e-03 -2.463371891045268436e-02
2.000000000000000174e-07 7.245211444250789466e-03 -2.463371891045268436e-02
3.000000000000000394e-07 -2.173563433275236753e-02 -2.463371891045268436e-02
4.000000000000000348e-07 1.014329602195110369e-02 -2.463371891045268436e-02
5.000000000000000833e-07 4.347126866550473506e-03 -2.463371891045268436e-02
6.000000000000000787e-07 -1.449042288850157893e-02 -2.463371891045268436e-02
7.000000000000000742e-07 1.449042288850157893e-02 -2.028659204390220738e-02
8.000000000000000697e-07 -5.796169155400631053e-03 -2.463371891045268436e-02
9.000000000000000652e-07 -4.347126866550473506e-03 -2.463371891045268436e-02
1.000000000000000167e-06 -4.347126866550473506e-03 -2.028659204390220738e-02
1.100000000000000056e-06 -4.347126866550473506e-03 -2.463371891045268436e-02
1.200000000000000157e-06 -4.347126866550473506e-03 -2.463371891045268436e-02
1.300000000000000047e-06 -2.898084577700315526e-03 -2.463371891045268436e-02
1.400000000000000148e-06 -2.898084577700315526e-03 -2.463371891045268436e-02
1.500000000000000038e-06 -5.796169155400631053e-03 -2.463371891045268436e-02
1.600000000000000139e-06 -2.898084577700315526e-03 -2.173563433275236753e-02
1.700000000000000241e-06 -4.347126866550473506e-03 -2.463371891045268436e-02
1.800000000000000130e-06 1.738850746620189403e-02 -2.028659204390220738e-02
1.900000000000000232e-06 -2.318467662160252421e-02 -2.173563433275236753e-02
2.000000000000000333e-06 1.304138059965142052e-02 -2.028659204390220738e-02
2.100000000000000223e-06 0.000000000000000000e+00 -2.463371891045268436e-02
2.200000000000000112e-06 -1.304138059965142052e-02 -2.463371891045268436e-02
2.300000000000000002e-06 3.332797264355363137e-02 -2.173563433275236753e-02
2.400000000000000315e-06 -1.593946517735173388e-02 -2.463371891045268436e-02
2.500000000000000205e-06 4.347126866550473506e-03 -2.028659204390220738e-02
2.600000000000000094e-06 2.898084577700315526e-03 -2.173563433275236753e-02
2.700000000000000407e-06 4.347126866550473506e-03 -2.173563433275236753e-02
2.800000000000000297e-06 1.449042288850157763e-03 -2.173563433275236753e-02
2.900000000000000186e-06 2.028659204390220738e-02 -2.463371891045268436e-02
3.000000000000000076e-06 -2.028659204390220738e-02 -2.463371891045268436e-02
3.100000000000000389e-06 1.159233831080126211e-02 -2.463371891045268436e-02
3.200000000000000279e-06 1.449042288850157763e-03 -2.463371891045268436e-02
3.300000000000000168e-06 -1.014329602195110369e-02 -2.463371891045268436e-02
3.400000000000000481e-06 3.332797264355363137e-02 -2.028659204390220738e-02
3.500000000000000371e-06 -1.449042288850157893e-02 -2.463371891045268436e-02
3.600000000000000261e-06 7.245211444250789466e-03 -2.463371891045268436e-02
3.700000000000000150e-06 4.347126866550473506e-03 -2.463371891045268436e-02
3.800000000000000463e-06 4.347126866550473506e-03 -2.463371891045268436e-02
3.899999999999999929e-06 4.347126866550473506e-03 -2.463371891045268436e-02
4.000000000000000666e-06 2.898084577700315526e-03 -2.463371891045268436e-02
4.100000000000000556e-06 5.796169155400631053e-03 -2.463371891045268436e-02
4.200000000000000445e-06 5.796169155400631053e-03 -2.463371891045268436e-02
4.300000000000000335e-06 7.245211444250789466e-03 -2.463371891045268436e-02
4.400000000000000224e-06 7.245211444250789466e-03 -2.463371891045268436e-02
4.500000000000000114e-06 2.217034701940741315e-01 -2.028659204390220738e-02
4.600000000000000004e-06 1.002737263884309060e+00 -1.304138059965142052e-02
4.700000000000000740e-06 9.810016295515568974e-01 -1.304138059965142052e-02
4.800000000000000630e-06 1.023023855928211434e+00 -1.304138059965142052e-02
4.900000000000000519e-06 1.014329602195110480e+00 -1.159233831080126211e-02
5.000000000000000409e-06 9.940430101512083283e-01 -1.449042288850157893e-02
5.100000000000000299e-06 1.046208532549813830e+00 -1.159233831080126211e-02
5.200000000000000188e-06 1.004186306173159071e+00 -1.304138059965142052e-02
5.300000000000000078e-06 1.014329602195110480e+00 -1.304138059965142052e-02
5.400000000000000814e-06 1.017227686772810946e+00 -1.304138059965142052e-02
5.500000000000000704e-06 1.017227686772810946e+00 -1.304138059965142052e-02
5.600000000000000594e-06 1.015778644483960491e+00 -1.304138059965142052e-02
5.700000000000000483e-06 1.036065236527862865e+00 -1.304138059965142052e-02
5.800000000000000373e-06 9.911449255735078623e-01 -1.304138059965142052e-02
5.900000000000000262e-06 1.034616194239012854e+00 -1.159233831080126211e-02
6.000000000000000152e-06 1.018676729061660957e+00 -1.304138059965142052e-02
6.100000000000000889e-06 9.998391793066089273e-01 -1.159233831080126211e-02
6.200000000000000778e-06 1.053453743994064773e+00 -1.159233831080126211e-02
6.300000000000000668e-06 1.002737263884309060e+00 -1.304138059965142052e-02
