#time[sec] output_ch0 output_ch1
7.600000000000000080e-06 4.830140962833859297e-02 4.278124852795703315e-02
7.609999999999999984e-06 5.382157072872014586e-02 5.934173182910169181e-02
7.619999999999999888e-06 7.038205402986480452e-02 8.004233595553252034e-02
7.629999999999999792e-06 4.968144990343398293e-02 6.762197347967402461e-02
7.639999999999999697e-06 3.174092632719393431e-02 5.934173182910169181e-02
7.649999999999999601e-06 1.380040275095388395e-02 5.106149017852936595e-02
7.659999999999999505e-06 -1.104032220076310578e-02 3.036088605209854088e-02
7.669999999999999409e-06 -3.036088605209854088e-02 1.380040275095388395e-02
7.680000000000001008e-06 -3.726108742757548720e-02 5.520161100381552888e-03
7.690000000000000912e-06 -4.140120825286165013e-02 -5.520161100381552888e-03
7.700000000000000816e-06 -3.726108742757548720e-02 -9.660281925667717554e-03
7.710000000000000720e-06 -2.484072495171699146e-02 -4.140120825286164666e-03
7.720000000000000625e-06 -9.660281925667717554e-03 4.140120825286164666e-03
7.730000000000000529e-06 8.280241650572329332e-03 1.242036247585849573e-02
7.740000000000000433e-06 1.794052357624004862e-02 2.346068467662160151e-02
7.750000000000000338e-06 2.760080550190776791e-02 3.312096660228931733e-02
7.760000000000000242e-06 3.312096660228931733e-02 4.278124852795703315e-02
7.770000000000000146e-06 3.312096660228931733e-02 4.278124852795703315e-02
7.780000000000000050e-06 2.070060412643082506e-02 3.450100687738470728e-02
7.789999999999999955e-06 9.660281925667717554e-03 2.760080550190776791e-02
7.799999999999999859e-06 4.140120825286164666e-03 2.346068467662160151e-02
7.809999999999999763e-06 -4.140120825286164666e-03 1.518044302604927044e-02
7.819999999999999667e-06 -6.900201375476941977e-03 1.518044302604927044e-02
7.829999999999999572e-06 -6.900201375476941977e-03 1.380040275095388395e-02
7.839999999999999476e-06 -5.520161100381552888e-03 1.242036247585849573e-02
7.849999999999999380e-06 -5.520161100381552888e-03 1.380040275095388395e-02
7.860000000000000978e-06 1.380040275095388222e-03 2.208064440152621155e-02
7.870000000000000883e-06 4.140120825286164666e-03 2.208064440152621155e-02
7.880000000000000787e-06 1.104032220076310578e-02 2.760080550190776791e-02
7.890000000000000691e-06 1.380040275095388395e-02 2.898084577700315093e-02
7.900000000000000595e-06 1.242036247585849573e-02 2.898084577700315093e-02
7.910000000000000500e-06 1.242036247585849573e-02 2.898084577700315093e-02
7.920000000000000404e-06 9.660281925667717554e-03 2.622076522681237795e-02
7.930000000000000308e-06 9.660281925667717554e-03 2.484072495171699146e-02
7.940000000000000212e-06 6.900201375476941977e-03 2.484072495171699146e-02
7.950000000000000117e-06 8.280241650572329332e-03 2.622076522681237795e-02
7.960000000000000021e-06 6.900201375476941977e-03 2.484072495171699146e-02
7.969999999999999925e-06 5.520161100381552888e-03 2.622076522681237795e-02
7.979999999999999829e-06 5.520161100381552888e-03 2.484072495171699146e-02
7.989999999999999734e-06 4.140120825286164666e-03 2.484072495171699146e-02
7.999999999999999638e-06 1.242036247585849573e-02 2.484072495171699146e-02
8.009999999999999542e-06 1.462842691601111689e-01 3.036088605209854088e-02
8.019999999999999446e-06 3.726108742757547887e-01 4.830140962833859297e-02
8.029999999999999351e-06 5.257953448113429351e-01 6.624193320457863465e-02
8.040000000000000949e-06 6.375786070940694383e-01 7.038205402986480452e-02
8.050000000000000853e-06 7.328013860756511511e-01 4.416128880305242310e-02
8.060000000000000758e-06 8.128437220311837130e-01 9.660281925667717554e-03
8.070000000000000662e-06 8.528648900089499385e-01 1.380040275095388222e-03
8.080000000000000566e-06 8.694253733100946180e-01 1.380040275095388395e-02
8.090000000000000470e-06 8.818457357859531554e-01 2.484072495171699146e-02
8.100000000000000375e-06 9.232469440388147985e-01 2.346068467662160151e-02
8.110000000000000279e-06 9.660281925667717484e-01 1.518044302604927044e-02
8.120000000000000183e-06 9.894888772433934054e-01 2.484072495171699146e-02
8.130000000000000087e-06 9.894888772433934054e-01 4.002116797776626017e-02
8.139999999999999992e-06 9.908689175184887121e-01 5.520161100381553582e-02
8.149999999999999896e-06 1.000529199444156525e+00 4.968144990343398293e-02
8.159999999999999800e-06 1.014329602195110480e+00 3.864112770267087021e-02
8.169999999999999704e-06 1.012949561920014840e+00 3.726108742757548720e-02
8.179999999999999609e-06 9.977691188939658007e-01 4.002116797776626017e-02
8.189999999999999513e-06 9.839687161430118456e-01 4.278124852795703315e-02
8.199999999999999417e-06 9.839687161430118456e-01 3.174092632719393431e-02
8.210000000000001015e-06 9.922489577935842409e-01 2.208064440152621155e-02
8.220000000000000920e-06 1.000529199444156525e+00 2.346068467662160151e-02
8.230000000000000824e-06 9.991491591690611074e-01 2.622076522681237795e-02
8.240000000000000728e-06 9.922489577935842409e-01 3.450100687738470728e-02
8.250000000000000633e-06 9.991491591690611074e-01 3.312096660228931733e-02
8.260000000000000537e-06 1.010189481369824227e+00 3.312096660228931733e-02
8.270000000000000441e-06 1.014329602195110480e+00 3.450100687738470728e-02
8.280000000000000345e-06 1.010189481369824227e+00 4.002116797776626017e-02
8.290000000000000250e-06 1.006049360544537974e+00 4.416128880305242310e-02
8.300000000000000154e-06 1.006049360544537974e+00 3.864112770267087021e-02
8.310000000000000058e-06 1.008809441094728809e+00 3.588104715248009724e-02
8.319999999999999962e-06 1.008809441094728809e+00 3.312096660228931733e-02
8.329999999999999867e-06 1.000529199444156525e+00 3.312096660228931733e-02
8.339999999999999771e-06 9.991491591690611074e-01 3.588104715248009724e-02
8.349999999999999675e-06 9.991491591690611074e-01 3.588104715248009724e-02
8.359999999999999579e-06 1.004669320269442778e+00 3.174092632719393431e-02
8.369999999999999484e-06 1.006049360544537974e+00 3.450100687738470728e-02
8.379999999999999388e-06 1.007429400819633392e+00 3.588104715248009724e-02
8.390000000000000986e-06 1.006049360544537974e+00 3.588104715248009724e-02
8.400000000000000890e-06 1.007429400819633392e+00 3.726108742757548720e-02
8.410000000000000795e-06 1.007429400819633392e+00 3.312096660228931733e-02
8.420000000000000699e-06 1.007429400819633392e+00 3.450100687738470728e-02
8.430000000000000603e-06 1.007429400819633392e+00 3.588104715248009724e-02
8.440000000000000507e-06 1.006049360544537974e+00 3.588104715248009724e-02
8.450000000000000412e-06 1.003289279994347361e+00 3.450100687738470728e-02
8.460000000000000316e-06 1.006049360544537974e+00 3.312096660228931733e-02
8.470000000000000220e-06 1.006049360544537974e+00 3.312096660228931733e-02
8.480000000000000124e-06 1.007429400819633392e+00 3.312096660228931733e-02
8.490000000000000029e-06 1.004669320269442778e+00 3.450100687738470728e-02
8.499999999999999933e-06 1.004669320269442778e+00 3.450100687738470728e-02
8.509999999999999837e-06 1.003289279994347361e+00 3.174092632719393431e-02
8.519999999999999742e-06 1.008809441094728809e+00 3.174092632719393431e-02
8.529999999999999646e-06 1.006049360544537974e+00 3.174092632719393431e-02
8.539999999999999550e-06 1.008809441094728809e+00 3.312096660228931733e-02
8.549999999999999454e-06 1.006049360544537974e+00 3.174092632719393431e-02
8.559999999999999359e-06 1.011569521644919645e+00 3.588104715248009724e-02
8.570000000000000957e-06 1.010189481369824227e+00 3.450100687738470728e-02
8.580000000000000861e-06 1.008809441094728809e+00 3.588104715248009724e-02
8.590000000000000765e-06 1.010189481369824227e+00 3.588104715248009724e-02
8.600000000000000670e-06 1.011569521644919645e+00 3.864112770267087021e-02
8.610000000000000574e-06 1.007429400819633392e+00 3.450100687738470728e-02
8.620000000000000478e-06 1.007429400819633392e+00 3.588104715248009724e-02
8.630000000000000382e-06 1.008809441094728809e+00 3.450100687738470728e-02
8.640000000000000287e-06 1.008809441094728809e+00 3.588104715248009724e-02
8.650000000000000191e-06 1.008809441094728809e+00 3.312096660228931733e-02
8.660000000000000095e-06 1.011569521644919645e+00 3.450100687738470728e-02
8.669999999999999999e-06 1.010189481369824227e+00 3.450100687738470728e-02
8.679999999999999904e-06 1.010189481369824227e+00 3.588104715248009724e-02
8.689999999999999808e-06 1.008809441094728809e+00 3.312096660228931733e-02
8.699999999999999712e-06 1.011569521644919645e+00 3.726108742757548720e-02
8.709999999999999616e-06 1.007429400819633392e+00 3.588104715248009724e-02
8.719999999999999521e-06 1.007429400819633392e+00 3.450100687738470728e-02
8.729999999999999425e-06 1.008809441094728809e+00 3.312096660228931733e-02
8.740000000000001023e-06 1.035030206321541080e+00 6.072177210419708177e-02
8.750000000000000928e-06 1.051590689622685870e+00 8.004233595553252034e-02
8.760000000000000832e-06 1.036410246596636497e+00 7.452217485515097439e-02
8.770000000000000736e-06 1.035030206321541080e+00 7.590221513024635047e-02
8.780000000000000640e-06 1.025369924395873378e+00 7.038205402986480452e-02
8.790000000000000545e-06 1.006049360544537974e+00 5.658165127891091883e-02
8.800000000000000449e-06 9.894888772433934054e-01 4.554132907814781306e-02
8.810000000000000353e-06 9.687882731169626949e-01 2.760080550190776791e-02
8.820000000000000257e-06 9.618880717414854953e-01 1.518044302604927044e-02
8.830000000000000162e-06 9.646481522916764417e-01 8.280241650572329332e-03
8.840000000000000066e-06 9.729283939422487260e-01 6.900201375476941977e-03
8.849999999999999970e-06 9.839687161430118456e-01 1.380040275095388395e-02
8.859999999999999874e-06 1.001909239719251721e+00 2.346068467662160151e-02
8.869999999999999779e-06 9.908689175184887121e-01 1.242036247585849573e-02
8.879999999999999683e-06 9.784485550426302858e-01 -9.660281925667717554e-03
8.889999999999999587e-06 9.963890786188702720e-01 1.380040275095388222e-03
8.899999999999999491e-06 9.991491591690611074e-01 4.140120825286164666e-03
8.909999999999999396e-06 1.000529199444156525e+00 6.900201375476941977e-03
8.920000000000000994e-06 1.010189481369824227e+00 1.656048330114465866e-02
8.930000000000000898e-06 1.019849763295492151e+00 2.346068467662160151e-02
8.940000000000000802e-06 1.036410246596636497e+00 3.312096660228931733e-02
8.950000000000000707e-06 1.046070528522304199e+00 4.554132907814781306e-02
8.960000000000000611e-06 1.044690488247209004e+00 5.244153045362475590e-02
8.970000000000000515e-06 1.035030206321541080e+00 5.244153045362475590e-02
8.980000000000000419e-06 1.029510045221159631e+00 4.968144990343398293e-02
8.990000000000000324e-06 1.021229803570587347e+00 3.726108742757548720e-02
9.000000000000000228e-06 9.991491591690611074e-01 3.450100687738470728e-02
9.010000000000000132e-06 8.639052122097130582e-01 2.760080550190776791e-02
9.020000000000000037e-06 6.306784057185924608e-01 8.280241650572329332e-03
9.029999999999999941e-06 4.733538143577182278e-01 -1.518044302604927044e-02
9.039999999999999845e-06 3.670907131753732844e-01 -1.656048330114465866e-02
9.049999999999999749e-06 2.718679341937914606e-01 8.280241650572329332e-03
9.059999999999999654e-06 2.028659204390221016e-01 5.244153045362475590e-02
9.069999999999999558e-06 1.642247927363512106e-01 6.624193320457863465e-02
9.079999999999999462e-06 1.462842691601111689e-01 4.968144990343398293e-02
9.089999999999999366e-06 1.407641080597296090e-01 4.554132907814781306e-02
9.100000000000000965e-06 8.970261788120023616e-02 3.726108742757548720e-02
9.110000000000000869e-06 4.968144990343398293e-02 4.692136935324320302e-02
9.120000000000000773e-06 2.622076522681237795e-02 3.726108742757548720e-02
9.130000000000000677e-06 1.794052357624004862e-02 1.242036247585849573e-02
9.140000000000000582e-06 1.932056385133543511e-02 0.000000000000000000e+00
9.150000000000000486e-06 1.242036247585849573e-02 5.520161100381552888e-03
9.160000000000000390e-06 6.900201375476941977e-03 1.932056385133543511e-02
9.170000000000000294e-06 4.140120825286164666e-03 1.794052357624004862e-02
9.180000000000000199e-06 -6.900201375476941977e-03 -5.520161100381552888e-03
9.190000000000000103e-06 -9.660281925667717554e-03 -2.484072495171699146e-02
9.200000000000000007e-06 -5.520161100381552888e-03 -1.656048330114465866e-02
9.209999999999999911e-06 -5.520161100381552888e-03 -4.140120825286164666e-03
9.219999999999999816e-06 1.380040275095388222e-03 5.520161100381552888e-03
9.229999999999999720e-06 1.656048330114465866e-02 6.900201375476941977e-03
9.239999999999999624e-06 3.450100687738470728e-02 1.242036247585849573e-02
9.249999999999999528e-06 4.830140962833859297e-02 3.036088605209854088e-02
9.259999999999999433e-06 4.968144990343398293e-02 4.554132907814781306e-02
9.270000000000001031e-06 4.416128880305242310e-02 4.968144990343398293e-02
9.280000000000000935e-06 6.624193320457863465e-02 7.314213458005558444e-02
9.290000000000000840e-06 7.728225540534174043e-02 8.556249705591406629e-02
9.300000000000000744e-06 5.244153045362475590e-02 6.900201375476941457e-02
9.310000000000000648e-06 3.450100687738470728e-02 6.900201375476941457e-02
9.320000000000000552e-06 1.380040275095388395e-02 5.658165127891091883e-02
9.330000000000000457e-06 -6.900201375476941977e-03 3.450100687738470728e-02
9.340000000000000361e-06 -1.794052357624004862e-02 2.208064440152621155e-02
9.350000000000000265e-06 -3.036088605209854088e-02 9.660281925667717554e-03
9.360000000000000169e-06 -3.726108742757548720e-02 1.380040275095388222e-03
9.370000000000000074e-06 -3.450100687738470728e-02 0.000000000000000000e+00
9.379999999999999978e-06 -1.932056385133543511e-02 6.900201375476941977e-03
9.389999999999999882e-06 0.000000000000000000e+00 1.242036247585849573e-02
9.399999999999999786e-06 1.380040275095388395e-02 2.760080550190776791e-02
9.409999999999999691e-06 2.346068467662160151e-02 3.450100687738470728e-02
9.419999999999999595e-06 2.898084577700315093e-02 4.416128880305242310e-02
9.429999999999999499e-06 3.312096660228931733e-02 4.554132907814781306e-02
9.439999999999999403e-06 3.174092632719393431e-02 4.416128880305242310e-02
9.450000000000001002e-06 1.656048330114465866e-02 3.588104715248009724e-02
9.460000000000000906e-06 8.280241650572329332e-03 3.036088605209854088e-02
9.470000000000000810e-06 2.760080550190776444e-03 2.622076522681237795e-02
9.480000000000000715e-06 -5.520161100381552888e-03 1.932056385133543511e-02
9.490000000000000619e-06 -8.280241650572329332e-03 1.656048330114465866e-02
9.500000000000000523e-06 -6.900201375476941977e-03 1.656048330114465866e-02
9.510000000000000427e-06 -4.140120825286164666e-03 1.518044302604927044e-02
9.520000000000000332e-06 4.140120825286164666e-03 2.346068467662160151e-02
9.530000000000000236e-06 1.104032220076310578e-02 2.484072495171699146e-02
9.540000000000000140e-06 1.380040275095388395e-02 3.036088605209854088e-02
9.550000000000000044e-06 1.656048330114465866e-02 3.174092632719393431e-02
9.559999999999999949e-06 1.932056385133543511e-02 3.726108742757548720e-02
9.569999999999999853e-06 1.794052357624004862e-02 3.450100687738470728e-02
9.579999999999999757e-06 1.380040275095388395e-02 3.312096660228931733e-02
9.589999999999999661e-06 8.280241650572329332e-03 3.174092632719393431e-02
9.599999999999999566e-06 2.760080550190776444e-03 2.760080550190776791e-02
9.609999999999999470e-06 0.000000000000000000e+00 2.484072495171699146e-02
9.619999999999999374e-06 0.000000000000000000e+00 2.346068467662160151e-02
9.630000000000000972e-06 -2.760080550190776444e-03 1.932056385133543511e-02
9.640000000000000877e-06 -2.760080550190776444e-03 1.932056385133543511e-02
9.650000000000000781e-06 1.380040275095388222e-03 2.346068467662160151e-02
9.660000000000000685e-06 2.760080550190776444e-03 2.760080550190776791e-02
9.670000000000000589e-06 1.380040275095388222e-03 2.622076522681237795e-02
9.680000000000000494e-06 5.520161100381552888e-03 2.898084577700315093e-02
9.690000000000000398e-06 9.660281925667717554e-03 3.174092632719393431e-02
9.700000000000000302e-06 1.104032220076310578e-02 3.174092632719393431e-02
9.710000000000000206e-06 9.660281925667717554e-03 3.174092632719393431e-02
9.720000000000000111e-06 1.242036247585849573e-02 3.174092632719393431e-02
9.730000000000000015e-06 1.380040275095388395e-02 3.312096660228931733e-02
9.739999999999999919e-06 1.518044302604927044e-02 3.174092632719393431e-02
9.749999999999999823e-06 1.104032220076310578e-02 3.036088605209854088e-02
9.759999999999999728e-06 1.104032220076310578e-02 3.312096660228931733e-02
9.769999999999999632e-06 8.280241650572329332e-03 3.036088605209854088e-02
9.779999999999999536e-06 5.520161100381552888e-03 2.898084577700315093e-02
9.789999999999999441e-06 4.140120825286164666e-03 2.898084577700315093e-02
9.800000000000001039e-06 4.140120825286164666e-03 2.760080550190776791e-02
9.810000000000000943e-06 2.760080550190776444e-03 2.622076522681237795e-02
9.820000000000000847e-06 1.380040275095388222e-03 2.760080550190776791e-02
9.830000000000000752e-06 5.520161100381552888e-03 2.622076522681237795e-02
9.840000000000000656e-06 4.140120825286164666e-03 2.484072495171699146e-02
9.850000000000000560e-06 5.520161100381552888e-03 2.622076522681237795e-02
9.860000000000000464e-06 6.900201375476941977e-03 2.760080550190776791e-02
9.870000000000000369e-06 1.932056385133543511e-02 4.002116797776626017e-02
9.880000000000000273e-06 5.520161100381553582e-02 7.590221513024635047e-02
9.890000000000000177e-06 4.140120825286165013e-02 7.038205402986480452e-02
9.900000000000000081e-06 3.450100687738470728e-02 7.038205402986480452e-02
9.909999999999999986e-06 2.898084577700315093e-02 6.900201375476941457e-02
9.919999999999999890e-06 1.380040275095388395e-02 5.382157072872014586e-02
9.929999999999999794e-06 -5.520161100381552888e-03 4.278124852795703315e-02
9.939999999999999698e-06 -2.208064440152621155e-02 2.760080550190776791e-02
9.949999999999999603e-06 -3.726108742757548720e-02 1.518044302604927044e-02
9.959999999999999507e-06 -3.588104715248009724e-02 4.140120825286164666e-03
9.969999999999999411e-06 -2.760080550190776791e-02 2.760080550190776444e-03
9.980000000000001010e-06 -2.070060412643082506e-02 5.520161100381552888e-03
9.990000000000000914e-06 -8.280241650572329332e-03 1.518044302604927044e-02
1.000000000000000082e-05 5.520161100381552888e-03 1.518044302604927044e-02
1.001000000000000072e-05 1.131633025578218377e-01 -8.280241650572329332e-03
1.002000000000000063e-05 3.519102701493240226e-01 9.660281925667717554e-03
1.003000000000000053e-05 5.161350628856752332e-01 3.450100687738470728e-02
1.004000000000000044e-05 6.292983654434970431e-01 3.864112770267087021e-02
1.005000000000000034e-05 7.300413055254604267e-01 2.346068467662160151e-02
1.006000000000000024e-05 8.238840442319468327e-01 -4.140120825286164666e-03
1.007000000000000015e-05 8.777056149606670132e-01 -4.140120825286164666e-03
1.008000000000000005e-05 9.025463399123838659e-01 1.932056385133543511e-02
1.008999999999999996e-05 9.177267829384332387e-01 3.864112770267087021e-02
1.009999999999999986e-05 9.522277898158180154e-01 4.002116797776626017e-02
1.010999999999999976e-05 9.853487564181073743e-01 2.898084577700315093e-02
1.011999999999999967e-05 1.001909239719251721e+00 2.898084577700315093e-02
1.012999999999999957e-05 9.936289980686795476e-01 4.416128880305242310e-02
1.013999999999999948e-05 9.853487564181073743e-01 5.244153045362475590e-02
1.014999999999999938e-05 9.894888772433934054e-01 4.554132907814781306e-02
1.016000000000000098e-05 9.977691188939658007e-01 2.760080550190776791e-02
1.017000000000000088e-05 9.991491591690611074e-01 2.484072495171699146e-02
1.018000000000000079e-05 9.908689175184887121e-01 3.036088605209854088e-02
1.019000000000000069e-05 9.825886758679164279e-01 3.588104715248009724e-02
1.020000000000000060e-05 9.922489577935842409e-01 3.312096660228931733e-02
1.021000000000000050e-05 1.000529199444156525e+00 2.898084577700315093e-02
1.022000000000000041e-05 1.006049360544537974e+00 2.346068467662160151e-02
1.023000000000000031e-05 1.006049360544537974e+00 3.036088605209854088e-02
1.024000000000000021e-05 1.001909239719251721e+00 4.002116797776626017e-02
1.025000000000000012e-05 1.003289279994347361e+00 3.864112770267087021e-02
1.026000000000000002e-05 1.010189481369824227e+00 3.450100687738470728e-02
1.026999999999999993e-05 1.011569521644919645e+00 3.174092632719393431e-02
1.027999999999999983e-05 1.007429400819633392e+00 3.450100687738470728e-02
1.028999999999999974e-05 9.922489577935842409e-01 3.036088605209854088e-02
1.029999999999999964e-05 9.646481522916764417e-01 -2.760080550190776444e-03
1.030999999999999954e-05 9.646481522916764417e-01 -1.242036247585849573e-02
1.031999999999999945e-05 9.756884744924395614e-01 -9.660281925667717554e-03
1.033000000000000105e-05 9.756884744924395614e-01 -9.660281925667717554e-03
1.034000000000000095e-05 9.908689175184887121e-01 4.140120825286164666e-03
1.035000000000000086e-05 1.006049360544537974e+00 1.656048330114465866e-02
1.036000000000000076e-05 1.028130004946064213e+00 2.898084577700315093e-02
1.037000000000000066e-05 1.047450568797399617e+00 4.554132907814781306e-02
1.038000000000000057e-05 1.051590689622685870e+00 5.934173182910169181e-02
1.039000000000000047e-05 1.050210649347590453e+00 7.038205402986480452e-02
1.040000000000000038e-05 1.070911253474021274e+00 9.798285953177257590e-02
1.041000000000000028e-05 1.061250971548353572e+00 9.246269843139101607e-02
1.042000000000000018e-05 1.041930407697018168e+00 7.866229568043713039e-02
1.043000000000000009e-05 1.025369924395873378e+00 7.452217485515097439e-02
1.043999999999999999e-05 9.991491591690611074e-01 5.658165127891091883e-02
1.044999999999999990e-05 9.756884744924395614e-01 3.588104715248009724e-02
1.045999999999999980e-05 9.646481522916764417e-01 2.346068467662160151e-02
1.046999999999999971e-05 9.563679106411039355e-01 9.660281925667717554e-03
1.047999999999999961e-05 9.577479509161995752e-01 2.760080550190776444e-03
1.048999999999999951e-05 9.646481522916764417e-01 5.520161100381552888e-03
1.049999999999999942e-05 9.825886758679164279e-01 1.380040275095388395e-02
1.051000000000000102e-05 9.991491591690611074e-01 2.208064440152621155e-02
1.052000000000000092e-05 1.019849763295492151e+00 3.450100687738470728e-02
1.053000000000000083e-05 1.026749964670969018e+00 4.416128880305242310e-02
1.054000000000000073e-05 1.035030206321541080e+00 5.382157072872014586e-02
1.055000000000000063e-05 1.036410246596636497e+00 5.934173182910169181e-02
1.056000000000000054e-05 1.029510045221159631e+00 5.796169155400630185e-02
1.057000000000000044e-05 1.014329602195110480e+00 4.692136935324320302e-02
1.058000000000000035e-05 1.007429400819633392e+00 4.416128880305242310e-02
1.059000000000000025e-05 9.977691188939658007e-01 3.588104715248009724e-02
1.060000000000000016e-05 9.908689175184887121e-01 3.036088605209854088e-02
1.061000000000000006e-05 9.867287966932026810e-01 2.760080550190776791e-02
1.061999999999999996e-05 9.922489577935842409e-01 2.622076522681237795e-02
1.062999999999999987e-05 9.963890786188702720e-01 2.622076522681237795e-02
1.063999999999999977e-05 1.003289279994347361e+00 2.898084577700315093e-02
1.064999999999999968e-05 1.010189481369824227e+00 3.312096660228931733e-02
1.065999999999999958e-05 1.014329602195110480e+00 3.864112770267087021e-02
1.066999999999999949e-05 1.018469723020396511e+00 4.416128880305242310e-02
1.067999999999999939e-05 1.015709642470205898e+00 4.554132907814781306e-02
1.069000000000000099e-05 1.014329602195110480e+00 4.554132907814781306e-02
1.070000000000000089e-05 1.010189481369824227e+00 4.554132907814781306e-02
1.071000000000000080e-05 1.007429400819633392e+00 4.278124852795703315e-02
1.072000000000000070e-05 1.003289279994347361e+00 3.726108742757548720e-02
1.073000000000000061e-05 1.003289279994347361e+00 3.588104715248009724e-02
1.074000000000000051e-05 1.001909239719251721e+00 3.726108742757548720e-02
1.075000000000000041e-05 1.001909239719251721e+00 3.588104715248009724e-02
1.076000000000000032e-05 1.003289279994347361e+00 3.588104715248009724e-02
1.077000000000000022e-05 1.003289279994347361e+00 3.726108742757548720e-02
1.078000000000000013e-05 1.006049360544537974e+00 4.002116797776626017e-02
1.079000000000000003e-05 1.006049360544537974e+00 4.278124852795703315e-02
1.079999999999999993e-05 1.010189481369824227e+00 4.416128880305242310e-02
1.080999999999999984e-05 1.008809441094728809e+00 4.416128880305242310e-02
1.081999999999999974e-05 1.008809441094728809e+00 4.278124852795703315e-02
1.082999999999999965e-05 1.011569521644919645e+00 4.278124852795703315e-02
1.083999999999999955e-05 1.011569521644919645e+00 3.864112770267087021e-02
1.084999999999999946e-05 1.012949561920014840e+00 3.864112770267087021e-02
1.086000000000000105e-05 1.012949561920014840e+00 4.278124852795703315e-02
1.087000000000000096e-05 1.011569521644919645e+00 4.416128880305242310e-02
1.088000000000000086e-05 1.008809441094728809e+00 4.416128880305242310e-02
1.089000000000000077e-05 1.010189481369824227e+00 4.554132907814781306e-02
1.090000000000000067e-05 1.006049360544537974e+00 4.278124852795703315e-02
1.091000000000000058e-05 1.006049360544537974e+00 4.002116797776626017e-02
1.092000000000000048e-05 1.004669320269442778e+00 4.278124852795703315e-02
1.093000000000000038e-05 1.004669320269442778e+00 4.002116797776626017e-02
1.094000000000000029e-05 1.004669320269442778e+00 4.002116797776626017e-02
1.095000000000000019e-05 1.004669320269442778e+00 4.002116797776626017e-02
1.096000000000000010e-05 1.006049360544537974e+00 4.416128880305242310e-02
1.097000000000000000e-05 1.007429400819633392e+00 4.416128880305242310e-02
1.097999999999999991e-05 1.010189481369824227e+00 4.416128880305242310e-02
1.098999999999999981e-05 1.007429400819633392e+00 4.416128880305242310e-02
1.099999999999999971e-05 9.991491591690611074e-01 4.416128880305242310e-02
1.100999999999999962e-05 8.694253733100946180e-01 4.278124852795703315e-02
1.101999999999999952e-05 6.444788084695463048e-01 2.622076522681237795e-02
1.102999999999999943e-05 4.899142976588629073e-01 6.900201375476941977e-03
1.104000000000000103e-05 3.795110756512317662e-01 4.140120825286164666e-03
1.105000000000000093e-05 2.815282161194592181e-01 2.898084577700315093e-02
1.106000000000000083e-05 2.042459607141174638e-01 6.072177210419708177e-02
1.107000000000000074e-05 1.587046316359696507e-01 7.176209430496019448e-02
1.108000000000000064e-05 1.462842691601111689e-01 5.796169155400630185e-02
1.109000000000000055e-05 1.297237858589665171e-01 4.968144990343398293e-02
1.110000000000000045e-05 9.384273870648640603e-02 5.106149017852936595e-02
1.111000000000000035e-05 4.968144990343398293e-02 5.796169155400630185e-02
1.112000000000000026e-05 2.622076522681237795e-02 4.968144990343398293e-02
1.113000000000000016e-05 2.346068467662160151e-02 2.760080550190776791e-02
1.114000000000000007e-05 2.346068467662160151e-02 1.518044302604927044e-02
1.114999999999999997e-05 1.380040275095388395e-02 2.208064440152621155e-02
1.115999999999999988e-05 2.760080550190776444e-03 3.174092632719393431e-02
1.116999999999999978e-05 5.520161100381552888e-03 3.726108742757548720e-02
1.117999999999999968e-05 1.794052357624004862e-02 3.450100687738470728e-02
1.118999999999999959e-05 2.622076522681237795e-02 3.312096660228931733e-02
1.119999999999999949e-05 2.484072495171699146e-02 3.726108742757548720e-02
1.120999999999999940e-05 1.656048330114465866e-02 4.692136935324320302e-02
1.122000000000000100e-05 1.104032220076310578e-02 4.416128880305242310e-02
1.123000000000000090e-05 1.518044302604927044e-02 3.864112770267087021e-02
1.124000000000000080e-05 2.070060412643082506e-02 3.312096660228931733e-02
1.125000000000000071e-05 1.656048330114465866e-02 3.450100687738470728e-02
1.126000000000000061e-05 6.900201375476941977e-03 3.864112770267087021e-02
1.127000000000000052e-05 4.140120825286164666e-03 3.864112770267087021e-02
1.128000000000000042e-05 6.900201375476941977e-03 3.312096660228931733e-02
1.129000000000000033e-05 1.104032220076310578e-02 3.036088605209854088e-02
1.130000000000000023e-05 1.104032220076310578e-02 3.450100687738470728e-02
1.131000000000000013e-05 8.280241650572329332e-03 3.450100687738470728e-02
1.132000000000000004e-05 9.660281925667717554e-03 3.726108742757548720e-02
1.132999999999999994e-05 1.380040275095388395e-02 3.726108742757548720e-02
1.133999999999999985e-05 1.518044302604927044e-02 3.588104715248009724e-02
1.134999999999999975e-05 1.380040275095388395e-02 3.726108742757548720e-02
1.135999999999999966e-05 1.104032220076310578e-02 4.278124852795703315e-02
1.136999999999999956e-05 1.104032220076310578e-02 4.416128880305242310e-02
1.137999999999999946e-05 1.242036247585849573e-02 4.416128880305242310e-02
1.139000000000000106e-05 1.242036247585849573e-02 4.002116797776626017e-02
1.140000000000000097e-05 1.104032220076310578e-02 3.864112770267087021e-02
1.141000000000000087e-05 8.280241650572329332e-03 3.726108742757548720e-02
1.142000000000000077e-05 5.520161100381552888e-03 3.726108742757548720e-02
1.143000000000000068e-05 5.520161100381552888e-03 3.588104715248009724e-02
1.144000000000000058e-05 9.660281925667717554e-03 3.588104715248009724e-02
1.145000000000000049e-05 8.280241650572329332e-03 3.726108742757548720e-02
