#time[sec] output_ch0
0.000000000000000000e+00 2.898084577700315093e-02 1.697449538367327426e-01
1.000000000000000021e-08 3.588104715248009724e-02 1.794052357624004723e-01
2.000000000000000042e-08 3.036088605209854088e-02 1.780251954873050824e-01
3.000000000000000394e-08 1.932056385133543511e-02 1.711249941118281326e-01
4.000000000000000084e-08 6.900201375476941977e-03 1.656048330114466005e-01
4.999999999999999774e-08 1.380040275095388222e-03 1.614647121861604306e-01
6.000000000000000787e-08 -8.280241650572329332e-03 1.531844705355880909e-01
7.000000000000000477e-08 -9.660281925667717554e-03 1.518044302604927009e-01
8.000000000000000167e-08 -9.660281925667717554e-03 1.490443497103019488e-01
8.999999999999999857e-08 -5.520161100381552888e-03 1.490443497103019488e-01
9.999999999999999547e-08 -2.760080550190776444e-03 1.531844705355880909e-01
1.100000000000000056e-07 6.900201375476941977e-03 1.559445510857788708e-01
1.200000000000000157e-07 1.104032220076310578e-02 1.573245913608742608e-01
1.299999999999999994e-07 1.794052357624004862e-02 1.628447524612558206e-01
1.400000000000000095e-07 2.070060412643082506e-02 1.642247927363512106e-01
1.499999999999999932e-07 2.070060412643082506e-02 1.656048330114466005e-01
1.600000000000000033e-07 1.932056385133543511e-02 1.642247927363512106e-01
1.700000000000000135e-07 1.380040275095388395e-02 1.656048330114466005e-01
1.799999999999999971e-07 6.900201375476941977e-03 1.628447524612558206e-01
1.900000000000000073e-07 5.520161100381552888e-03 1.614647121861604306e-01
1.999999999999999909e-07 1.380040275095388222e-03 1.600846719110650407e-01
2.100000000000000011e-07 1.380040275095388222e-03 1.559445510857788708e-01
2.200000000000000112e-07 0.000000000000000000e+00 1.573245913608742608e-01
2.299999999999999949e-07 -2.760080550190776444e-03 1.587046316359696507e-01
2.400000000000000315e-07 0.000000000000000000e+00 1.587046316359696507e-01
2.499999999999999887e-07 2.760080550190776444e-03 1.600846719110650407e-01
2.599999999999999988e-07 6.900201375476941977e-03 1.600846719110650407e-01
2.700000000000000090e-07 1.104032220076310578e-02 1.628447524612558206e-01
2.800000000000000191e-07 1.242036247585849573e-02 1.628447524612558206e-01
2.900000000000000292e-07 1.242036247585849573e-02 1.642247927363512106e-01
2.999999999999999864e-07 9.660281925667717554e-03 1.628447524612558206e-01
