#time[sec] output_ch0
0.000000000000000000e+00 1.028820025083612144e-01 1.014329602195110369e-02
1.000000000000000087e-07 1.101272139526119909e-01 8.694253733100947013e-03
2.000000000000000174e-07 1.072291293749116775e-01 8.694253733100947013e-03
3.000000000000000394e-07 1.101272139526119909e-01 1.014329602195110369e-02
4.000000000000000348e-07 1.086781716637618272e-01 1.014329602195110369e-02
5.000000000000000833e-07 1.086781716637618272e-01 1.014329602195110369e-02
6.000000000000000787e-07 1.086781716637618272e-01 1.014329602195110369e-02
7.000000000000000742e-07 9.273870648641009684e-02 1.014329602195110369e-02
8.000000000000000697e-07 1.188214676857129309e-01 8.694253733100947013e-03
9.000000000000000652e-07 1.101272139526119909e-01 1.159233831080126211e-02
1.000000000000000167e-06 9.998391793066088717e-02 1.014329602195110369e-02
1.100000000000000056e-06 1.144743408191624678e-01 1.159233831080126211e-02
1.200000000000000157e-06 1.043310447972113642e-01 8.694253733100947013e-03
1.300000000000000047e-06 1.057800870860615278e-01 1.014329602195110369e-02
1.400000000000000148e-06 1.057800870860615278e-01 1.014329602195110369e-02
1.500000000000000038e-06 1.086781716637618272e-01 1.014329602195110369e-02
1.600000000000000139e-06 1.057800870860615278e-01 1.014329602195110369e-02
1.700000000000000241e-06 1.057800870860615278e-01 7.245211444250789466e-03
1.800000000000000130e-06 1.072291293749116775e-01 8.694253733100947013e-03
1.900000000000000232e-06 1.057800870860615278e-01 8.694253733100947013e-03
2.000000000000000333e-06 1.086781716637618272e-01 8.694253733100947013e-03
2.100000000000000223e-06 1.043310447972113642e-01 8.694253733100947013e-03
2.200000000000000112e-06 1.260666791299637213e-01 8.694253733100947013e-03
2.300000000000000002e-06 7.969732588675866591e-02 8.694253733100947013e-03
2.400000000000000315e-06 1.217195522634132443e-01 8.694253733100947013e-03
2.500000000000000205e-06 1.072291293749116775e-01 8.694253733100947013e-03
2.600000000000000094e-06 8.694253733100947013e-02 1.014329602195110369e-02
2.700000000000000407e-06 1.362099751519148527e-01 1.014329602195110369e-02
2.800000000000000297e-06 8.839157961985961987e-02 1.014329602195110369e-02
2.900000000000000186e-06 1.072291293749116775e-01 1.014329602195110369e-02
3.000000000000000076e-06 1.057800870860615278e-01 1.014329602195110369e-02
3.100000000000000389e-06 1.057800870860615278e-01 1.014329602195110369e-02
3.200000000000000279e-06 1.043310447972113642e-01 1.014329602195110369e-02
3.300000000000000168e-06 1.217195522634132443e-01 1.014329602195110369e-02
3.400000000000000481e-06 8.694253733100947013e-02 1.014329602195110369e-02
3.500000000000000371e-06 1.101272139526119909e-01 8.694253733100947013e-03
3.600000000000000261e-06 1.072291293749116775e-01 8.694253733100947013e-03
3.700000000000000150e-06 9.853487564181073743e-02 8.694253733100947013e-03
3.800000000000000463e-06 8.114636817560882953e-02 8.694253733100947013e-03
3.899999999999999929e-06 -8.694253733100947013e-03 8.694253733100947013e-03
4.000000000000000666e-06 8.694253733100947013e-03 8.694253733100947013e-03
4.100000000000000556e-06 7.245211444250789466e-03 8.694253733100947013e-03
4.200000000000000445e-06 7.245211444250789466e-03 8.694253733100947013e-03
4.300000000000000335e-06 7.245211444250789466e-03 7.245211444250789466e-03
4.400000000000000224e-06 5.796169155400631053e-03 1.014329602195110369e-02
4.500000000000000114e-06 5.796169155400631053e-03 1.014329602195110369e-02
4.600000000000000004e-06 5.796169155400631053e-03 7.245211444250789466e-03
4.700000000000000740e-06 5.796169155400631053e-03 1.014329602195110369e-02
4.800000000000000630e-06 5.796169155400631053e-03 1.014329602195110369e-02
4.900000000000000519e-06 2.898084577700315526e-03 8.694253733100947013e-03
5.000000000000000409e-06 1.304138059965142052e-02 8.694253733100947013e-03
5.100000000000000299e-06 -1.738850746620189403e-02 8.694253733100947013e-03
5.200000000000000188e-06 2.173563433275236753e-02 8.694253733100947013e-03
5.300000000000000078e-06 1.159233831080126211e-02 8.694253733100947013e-03
5.400000000000000814e-06 -1.159233831080126211e-02 7.245211444250789466e-03
5.500000000000000704e-06 2.898084577700315786e-02 1.014329602195110369e-02
5.600000000000000594e-06 -2.898084577700315526e-03 7.245211444250789466e-03
5.700000000000000483e-06 2.898084577700315526e-03 8.694253733100947013e-03
5.800000000000000373e-06 5.796169155400631053e-03 8.694253733100947013e-03
5.900000000000000262e-06 5.796169155400631053e-03 8.694253733100947013e-03
6.000000000000000152e-06 4.347126866550473506e-03 8.694253733100947013e-03
6.100000000000000889e-06 1.449042288850157893e-02 8.694253733100947013e-03
6.200000000000000778e-06 -1.738850746620189403e-02 8.694253733100947013e-03
6.300000000000000668e-06 1.593946517735173388e-02 8.694253733100947013e-03
6.400000000000000557e-06 1.014329602195110369e-02 8.694253733100947013e-03
6.500000000000000447e-06 -1.593946517735173388e-02 8.694253733100947013e-03
6.600000000000000337e-06 3.912414179895426503e-02 8.694253733100947013e-03
6.700000000000000226e-06 -8.694253733100947013e-03 1.014329602195110369e-02
6.800000000000000963e-06 7.245211444250789466e-03 7.245211444250789466e-03
6.900000000000000852e-06 4.347126866550473506e-03 1.014329602195110369e-02
7.000000000000000742e-06 7.245211444250789466e-03 7.245211444250789466e-03
7.100000000000000632e-06 7.245211444250789466e-03 8.694253733100947013e-03
7.200000000000000521e-06 5.796169155400631053e-03 7.245211444250789466e-03
7.300000000000000411e-06 8.694253733100947013e-03 7.245211444250789466e-03
7.400000000000000300e-06 4.347126866550473506e-03 7.245211444250789466e-03
7.500000000000001037e-06 8.694253733100947013e-03 1.014329602195110369e-02
7.600000000000000927e-06 5.796169155400631053e-03 8.694253733100947013e-03
7.700000000000000816e-06 1.304138059965142052e-02 1.159233831080126211e-02
7.799999999999999859e-06 -5.796169155400631053e-03 8.694253733100947013e-03
7.900000000000000595e-06 4.347126866550473506e-03 7.245211444250789466e-03
8.000000000000001332e-06 1.014329602195110369e-02 8.694253733100947013e-03
8.100000000000000375e-06 8.694253733100947013e-03 8.694253733100947013e-03
8.200000000000001111e-06 -4.347126866550473506e-03 8.694253733100947013e-03
8.300000000000000154e-06 1.593946517735173388e-02 7.245211444250789466e-03
8.400000000000000890e-06 4.347126866550473506e-03 7.245211444250789466e-03
8.499999999999999933e-06 5.796169155400631053e-03 8.694253733100947013e-03
8.600000000000000670e-06 5.796169155400631053e-03 7.245211444250789466e-03
8.700000000000001406e-06 5.796169155400631053e-03 1.014329602195110369e-02
