#time[sec] output_ch0 output_ch1
1.300000000000000047e-06 9.950090383437749653e-01 3.450100687738470728e-02
1.309999999999999951e-06 9.922489577935842409e-01 3.174092632719393431e-02
1.320000000000000067e-06 9.950090383437749653e-01 3.174092632719393431e-02
1.329999999999999972e-06 9.922489577935842409e-01 3.036088605209854088e-02
1.340000000000000088e-06 9.867287966932026810e-01 2.898084577700315093e-02
1.349999999999999992e-06 9.908689175184887121e-01 3.174092632719393431e-02
1.360000000000000108e-06 9.977691188939658007e-01 3.726108742757548720e-02
1.370000000000000012e-06 9.936289980686795476e-01 3.864112770267087021e-02
1.380000000000000128e-06 9.963890786188702720e-01 3.450100687738470728e-02
1.390000000000000032e-06 9.977691188939658007e-01 3.588104715248009724e-02
1.399999999999999937e-06 9.908689175184887121e-01 3.174092632719393431e-02
1.410000000000000053e-06 9.991491591690611074e-01 3.450100687738470728e-02
1.419999999999999957e-06 9.894888772433934054e-01 2.898084577700315093e-02
1.430000000000000073e-06 1.000529199444156525e+00 3.726108742757548720e-02
1.439999999999999977e-06 9.908689175184887121e-01 3.036088605209854088e-02
1.450000000000000093e-06 1.001909239719251721e+00 3.588104715248009724e-02
1.459999999999999997e-06 9.894888772433934054e-01 3.036088605209854088e-02
1.470000000000000113e-06 9.991491591690611074e-01 3.588104715248009724e-02
1.480000000000000018e-06 9.894888772433934054e-01 3.174092632719393431e-02
1.490000000000000134e-06 9.991491591690611074e-01 3.450100687738470728e-02
1.500000000000000038e-06 9.936289980686795476e-01 3.174092632719393431e-02
1.509999999999999942e-06 9.950090383437749653e-01 3.036088605209854088e-02
1.520000000000000058e-06 9.936289980686795476e-01 3.174092632719393431e-02
1.529999999999999963e-06 9.950090383437749653e-01 2.760080550190776791e-02
1.540000000000000079e-06 9.922489577935842409e-01 3.726108742757548720e-02
1.549999999999999983e-06 9.936289980686795476e-01 3.312096660228931733e-02
1.560000000000000099e-06 9.977691188939658007e-01 3.726108742757548720e-02
1.570000000000000003e-06 9.950090383437749653e-01 3.312096660228931733e-02
1.580000000000000119e-06 9.977691188939658007e-01 3.588104715248009724e-02
1.590000000000000023e-06 9.950090383437749653e-01 3.450100687738470728e-02
1.599999999999999928e-06 9.922489577935842409e-01 3.726108742757548720e-02
1.610000000000000044e-06 9.922489577935842409e-01 3.036088605209854088e-02
1.619999999999999948e-06 9.950090383437749653e-01 3.312096660228931733e-02
1.630000000000000064e-06 9.936289980686795476e-01 3.312096660228931733e-02
1.639999999999999968e-06 9.950090383437749653e-01 3.174092632719393431e-02
1.650000000000000084e-06 9.963890786188702720e-01 3.588104715248009724e-02
1.659999999999999988e-06 9.922489577935842409e-01 2.898084577700315093e-02
1.670000000000000104e-06 9.950090383437749653e-01 3.450100687738470728e-02
1.680000000000000009e-06 9.908689175184887121e-01 3.036088605209854088e-02
1.690000000000000125e-06 9.950090383437749653e-01 3.588104715248009724e-02
1.700000000000000029e-06 9.936289980686795476e-01 3.174092632719393431e-02
1.709999999999999933e-06 9.977691188939658007e-01 3.450100687738470728e-02
1.720000000000000049e-06 9.950090383437749653e-01 3.036088605209854088e-02
1.729999999999999953e-06 9.977691188939658007e-01 3.312096660228931733e-02
1.740000000000000069e-06 9.936289980686795476e-01 3.450100687738470728e-02
1.749999999999999974e-06 9.936289980686795476e-01 3.588104715248009724e-02
1.760000000000000090e-06 9.963890786188702720e-01 3.312096660228931733e-02
1.769999999999999994e-06 9.963890786188702720e-01 3.312096660228931733e-02
1.780000000000000110e-06 9.963890786188702720e-01 3.588104715248009724e-02
1.790000000000000014e-06 9.991491591690611074e-01 3.174092632719393431e-02
1.800000000000000130e-06 1.000529199444156525e+00 3.588104715248009724e-02
1.810000000000000035e-06 1.000529199444156525e+00 3.312096660228931733e-02
1.819999999999999939e-06 9.977691188939658007e-01 3.174092632719393431e-02
1.830000000000000055e-06 9.950090383437749653e-01 3.726108742757548720e-02
1.839999999999999959e-06 9.963890786188702720e-01 3.588104715248009724e-02
1.850000000000000075e-06 9.963890786188702720e-01 3.588104715248009724e-02
1.859999999999999979e-06 9.963890786188702720e-01 3.174092632719393431e-02
1.870000000000000095e-06 9.963890786188702720e-01 3.588104715248009724e-02
1.880000000000000000e-06 9.963890786188702720e-01 3.864112770267087021e-02
1.890000000000000116e-06 9.963890786188702720e-01 3.174092632719393431e-02
1.900000000000000020e-06 9.963890786188702720e-01 3.450100687738470728e-02
1.909999999999999924e-06 9.963890786188702720e-01 3.450100687738470728e-02
1.920000000000000252e-06 1.000529199444156525e+00 3.312096660228931733e-02
1.930000000000000156e-06 9.950090383437749653e-01 3.174092632719393431e-02
1.940000000000000060e-06 9.977691188939658007e-01 3.588104715248009724e-02
1.949999999999999965e-06 9.950090383437749653e-01 3.588104715248009724e-02
1.959999999999999869e-06 9.963890786188702720e-01 3.450100687738470728e-02
1.970000000000000197e-06 9.963890786188702720e-01 3.450100687738470728e-02
1.980000000000000101e-06 9.963890786188702720e-01 3.312096660228931733e-02
1.990000000000000005e-06 9.977691188939658007e-01 3.450100687738470728e-02
1.999999999999999909e-06 1.000529199444156525e+00 3.450100687738470728e-02
2.010000000000000237e-06 9.977691188939658007e-01 2.898084577700315093e-02
2.020000000000000142e-06 9.950090383437749653e-01 3.174092632719393431e-02
2.030000000000000046e-06 9.963890786188702720e-01 3.450100687738470728e-02
2.039999999999999950e-06 9.977691188939658007e-01 3.174092632719393431e-02
2.049999999999999854e-06 9.963890786188702720e-01 3.588104715248009724e-02
2.060000000000000182e-06 9.991491591690611074e-01 3.174092632719393431e-02
2.070000000000000086e-06 9.977691188939658007e-01 3.312096660228931733e-02
2.079999999999999991e-06 9.963890786188702720e-01 3.450100687738470728e-02
2.089999999999999895e-06 9.991491591690611074e-01 3.174092632719393431e-02
2.100000000000000223e-06 9.977691188939658007e-01 3.450100687738470728e-02
2.110000000000000127e-06 9.950090383437749653e-01 3.174092632719393431e-02
2.120000000000000031e-06 9.991491591690611074e-01 3.174092632719393431e-02
2.129999999999999935e-06 9.977691188939658007e-01 3.174092632719393431e-02
2.139999999999999840e-06 9.977691188939658007e-01 3.312096660228931733e-02
2.150000000000000167e-06 9.936289980686795476e-01 3.174092632719393431e-02
2.160000000000000072e-06 9.963890786188702720e-01 3.174092632719393431e-02
2.169999999999999976e-06 1.000529199444156525e+00 3.312096660228931733e-02
2.179999999999999880e-06 1.000529199444156525e+00 3.036088605209854088e-02
2.190000000000000208e-06 9.977691188939658007e-01 3.450100687738470728e-02
2.200000000000000112e-06 9.936289980686795476e-01 3.312096660228931733e-02
2.210000000000000016e-06 9.936289980686795476e-01 3.450100687738470728e-02
2.219999999999999921e-06 9.936289980686795476e-01 3.312096660228931733e-02
2.230000000000000248e-06 9.950090383437749653e-01 3.726108742757548720e-02
2.240000000000000153e-06 9.908689175184887121e-01 3.588104715248009724e-02
2.250000000000000057e-06 9.950090383437749653e-01 3.312096660228931733e-02
2.259999999999999961e-06 9.963890786188702720e-01 3.312096660228931733e-02
2.269999999999999866e-06 9.991491591690611074e-01 3.174092632719393431e-02
2.280000000000000193e-06 9.963890786188702720e-01 3.174092632719393431e-02
2.290000000000000098e-06 9.977691188939658007e-01 3.036088605209854088e-02
2.300000000000000002e-06 9.922489577935842409e-01 3.450100687738470728e-02
2.309999999999999906e-06 9.950090383437749653e-01 3.312096660228931733e-02
2.320000000000000234e-06 9.950090383437749653e-01 3.312096660228931733e-02
2.330000000000000138e-06 9.977691188939658007e-01 2.898084577700315093e-02
2.340000000000000042e-06 9.977691188939658007e-01 3.174092632719393431e-02
2.349999999999999947e-06 9.950090383437749653e-01 3.036088605209854088e-02
2.359999999999999851e-06 9.963890786188702720e-01 3.588104715248009724e-02
2.370000000000000179e-06 9.977691188939658007e-01 3.174092632719393431e-02
2.380000000000000083e-06 9.977691188939658007e-01 3.312096660228931733e-02
2.389999999999999987e-06 9.936289980686795476e-01 3.036088605209854088e-02
2.399999999999999891e-06 9.963890786188702720e-01 3.312096660228931733e-02
2.410000000000000219e-06 9.950090383437749653e-01 3.312096660228931733e-02
2.420000000000000123e-06 9.991491591690611074e-01 3.450100687738470728e-02
2.430000000000000028e-06 9.950090383437749653e-01 3.036088605209854088e-02
2.439999999999999932e-06 9.950090383437749653e-01 3.312096660228931733e-02
2.450000000000000260e-06 9.977691188939658007e-01 3.312096660228931733e-02
2.460000000000000164e-06 9.963890786188702720e-01 3.036088605209854088e-02
2.470000000000000068e-06 1.000529199444156525e+00 3.450100687738470728e-02
2.479999999999999972e-06 9.991491591690611074e-01 3.312096660228931733e-02
2.489999999999999877e-06 9.894888772433934054e-01 2.484072495171699146e-02
2.500000000000000205e-06 9.977691188939658007e-01 3.588104715248009724e-02
2.510000000000000109e-06 9.977691188939658007e-01 3.174092632719393431e-02
2.520000000000000013e-06 1.000529199444156525e+00 3.726108742757548720e-02
2.529999999999999917e-06 9.936289980686795476e-01 3.174092632719393431e-02
2.540000000000000245e-06 1.003289279994347361e+00 3.726108742757548720e-02
2.550000000000000149e-06 9.936289980686795476e-01 3.036088605209854088e-02
2.560000000000000054e-06 1.000529199444156525e+00 3.450100687738470728e-02
2.569999999999999958e-06 9.922489577935842409e-01 3.174092632719393431e-02
2.579999999999999862e-06 9.991491591690611074e-01 3.450100687738470728e-02
2.590000000000000190e-06 9.963890786188702720e-01 3.174092632719393431e-02
2.600000000000000094e-06 1.003289279994347361e+00 3.174092632719393431e-02
2.609999999999999998e-06 9.977691188939658007e-01 3.312096660228931733e-02
2.619999999999999903e-06 1.010189481369824227e+00 4.002116797776626017e-02
2.630000000000000230e-06 9.922489577935842409e-01 3.174092632719393431e-02
2.640000000000000135e-06 9.963890786188702720e-01 2.898084577700315093e-02
2.650000000000000039e-06 9.908689175184887121e-01 3.174092632719393431e-02
2.659999999999999943e-06 9.950090383437749653e-01 3.036088605209854088e-02
2.669999999999999847e-06 9.936289980686795476e-01 3.312096660228931733e-02
2.680000000000000175e-06 9.977691188939658007e-01 3.174092632719393431e-02
2.690000000000000079e-06 9.922489577935842409e-01 3.036088605209854088e-02
2.699999999999999984e-06 1.001909239719251721e+00 3.174092632719393431e-02
2.709999999999999888e-06 9.922489577935842409e-01 3.174092632719393431e-02
2.720000000000000216e-06 9.991491591690611074e-01 3.174092632719393431e-02
2.730000000000000120e-06 9.936289980686795476e-01 3.174092632719393431e-02
2.740000000000000024e-06 1.000529199444156525e+00 3.450100687738470728e-02
2.749999999999999928e-06 9.894888772433934054e-01 3.174092632719393431e-02
2.760000000000000256e-06 9.936289980686795476e-01 3.450100687738470728e-02
2.770000000000000161e-06 9.950090383437749653e-01 3.588104715248009724e-02
2.780000000000000065e-06 9.963890786188702720e-01 3.174092632719393431e-02
2.789999999999999969e-06 9.963890786188702720e-01 3.450100687738470728e-02
2.799999999999999873e-06 9.963890786188702720e-01 3.312096660228931733e-02
2.810000000000000201e-06 9.963890786188702720e-01 3.312096660228931733e-02
2.820000000000000105e-06 9.991491591690611074e-01 3.174092632719393431e-02
2.830000000000000010e-06 9.977691188939658007e-01 3.450100687738470728e-02
2.839999999999999914e-06 9.991491591690611074e-01 3.174092632719393431e-02
2.850000000000000242e-06 9.977691188939658007e-01 3.450100687738470728e-02
2.860000000000000146e-06 9.936289980686795476e-01 3.174092632719393431e-02
2.870000000000000050e-06 9.991491591690611074e-01 3.588104715248009724e-02
2.879999999999999954e-06 9.963890786188702720e-01 3.450100687738470728e-02
2.889999999999999859e-06 9.950090383437749653e-01 3.312096660228931733e-02
2.900000000000000186e-06 9.950090383437749653e-01 3.174092632719393431e-02
2.910000000000000091e-06 9.977691188939658007e-01 3.450100687738470728e-02
2.919999999999999995e-06 9.977691188939658007e-01 3.726108742757548720e-02
2.929999999999999899e-06 1.000529199444156525e+00 4.002116797776626017e-02
2.940000000000000227e-06 9.881088369682979877e-01 2.898084577700315093e-02
2.950000000000000131e-06 9.908689175184887121e-01 3.588104715248009724e-02
2.960000000000000035e-06 9.908689175184887121e-01 2.622076522681237795e-02
2.969999999999999940e-06 9.963890786188702720e-01 3.726108742757548720e-02
2.980000000000000267e-06 9.977691188939658007e-01 2.760080550190776791e-02
2.990000000000000172e-06 9.950090383437749653e-01 3.450100687738470728e-02
3.000000000000000076e-06 9.977691188939658007e-01 3.174092632719393431e-02
3.009999999999999980e-06 9.950090383437749653e-01 3.174092632719393431e-02
3.019999999999999885e-06 9.922489577935842409e-01 3.036088605209854088e-02
3.030000000000000212e-06 9.922489577935842409e-01 2.622076522681237795e-02
3.040000000000000117e-06 1.000529199444156525e+00 4.416128880305242310e-02
3.050000000000000021e-06 1.000529199444156525e+00 2.898084577700315093e-02
3.059999999999999925e-06 9.991491591690611074e-01 4.416128880305242310e-02
3.070000000000000253e-06 9.963890786188702720e-01 2.760080550190776791e-02
3.080000000000000157e-06 9.977691188939658007e-01 3.864112770267087021e-02
3.090000000000000061e-06 9.908689175184887121e-01 2.760080550190776791e-02
3.099999999999999966e-06 9.950090383437749653e-01 3.174092632719393431e-02
3.109999999999999870e-06 9.963890786188702720e-01 3.036088605209854088e-02
3.120000000000000198e-06 9.894888772433934054e-01 3.312096660228931733e-02
3.130000000000000102e-06 9.950090383437749653e-01 3.312096660228931733e-02
3.140000000000000006e-06 9.922489577935842409e-01 2.898084577700315093e-02
3.149999999999999910e-06 9.977691188939658007e-01 3.450100687738470728e-02
3.160000000000000238e-06 9.922489577935842409e-01 2.622076522681237795e-02
3.170000000000000142e-06 9.991491591690611074e-01 3.588104715248009724e-02
3.180000000000000047e-06 9.908689175184887121e-01 2.760080550190776791e-02
3.189999999999999951e-06 9.977691188939658007e-01 3.588104715248009724e-02
3.199999999999999855e-06 9.908689175184887121e-01 2.898084577700315093e-02
3.210000000000000183e-06 9.977691188939658007e-01 3.312096660228931733e-02
3.220000000000000087e-06 9.977691188939658007e-01 3.174092632719393431e-02
3.229999999999999991e-06 9.963890786188702720e-01 3.174092632719393431e-02
3.239999999999999896e-06 9.936289980686795476e-01 3.174092632719393431e-02
3.250000000000000224e-06 9.922489577935842409e-01 3.174092632719393431e-02
3.260000000000000128e-06 9.950090383437749653e-01 3.036088605209854088e-02
3.270000000000000032e-06 9.950090383437749653e-01 3.036088605209854088e-02
3.279999999999999936e-06 9.936289980686795476e-01 3.450100687738470728e-02
3.290000000000000264e-06 9.950090383437749653e-01 3.174092632719393431e-02
3.300000000000000168e-06 9.922489577935842409e-01 3.312096660228931733e-02
3.310000000000000073e-06 9.936289980686795476e-01 3.450100687738470728e-02
3.319999999999999977e-06 9.936289980686795476e-01 3.312096660228931733e-02
3.329999999999999881e-06 9.922489577935842409e-01 3.726108742757548720e-02
3.340000000000000209e-06 9.950090383437749653e-01 3.312096660228931733e-02
3.350000000000000113e-06 9.950090383437749653e-01 3.450100687738470728e-02
3.360000000000000017e-06 9.922489577935842409e-01 3.174092632719393431e-02
3.369999999999999922e-06 9.963890786188702720e-01 3.312096660228931733e-02
3.380000000000000249e-06 9.922489577935842409e-01 3.312096660228931733e-02
3.390000000000000154e-06 9.963890786188702720e-01 3.726108742757548720e-02
3.400000000000000058e-06 9.922489577935842409e-01 3.312096660228931733e-02
3.409999999999999962e-06 9.950090383437749653e-01 3.312096660228931733e-02
3.419999999999999866e-06 9.922489577935842409e-01 3.174092632719393431e-02
3.430000000000000194e-06 9.950090383437749653e-01 3.312096660228931733e-02
3.440000000000000098e-06 9.908689175184887121e-01 3.588104715248009724e-02
3.450000000000000003e-06 9.936289980686795476e-01 3.312096660228931733e-02
3.459999999999999907e-06 9.950090383437749653e-01 3.450100687738470728e-02
3.470000000000000235e-06 9.977691188939658007e-01 3.312096660228931733e-02
3.480000000000000139e-06 9.922489577935842409e-01 3.588104715248009724e-02
3.490000000000000043e-06 9.936289980686795476e-01 3.312096660228931733e-02
3.499999999999999947e-06 9.894888772433934054e-01 3.312096660228931733e-02
3.510000000000000275e-06 9.977691188939658007e-01 2.898084577700315093e-02
3.520000000000000180e-06 9.963890786188702720e-01 3.588104715248009724e-02
3.530000000000000084e-06 9.950090383437749653e-01 3.174092632719393431e-02
3.539999999999999988e-06 9.950090383437749653e-01 3.174092632719393431e-02
3.549999999999999892e-06 9.963890786188702720e-01 3.036088605209854088e-02
3.560000000000000220e-06 9.963890786188702720e-01 3.588104715248009724e-02
3.570000000000000124e-06 9.936289980686795476e-01 3.312096660228931733e-02
3.580000000000000029e-06 9.936289980686795476e-01 3.450100687738470728e-02
3.589999999999999933e-06 9.963890786188702720e-01 3.450100687738470728e-02
3.600000000000000261e-06 9.922489577935842409e-01 3.312096660228931733e-02
3.610000000000000165e-06 9.977691188939658007e-01 3.450100687738470728e-02
3.620000000000000069e-06 9.963890786188702720e-01 3.036088605209854088e-02
3.629999999999999973e-06 9.977691188939658007e-01 3.588104715248009724e-02
3.639999999999999878e-06 9.963890786188702720e-01 3.174092632719393431e-02
3.650000000000000205e-06 9.950090383437749653e-01 3.588104715248009724e-02
3.660000000000000110e-06 9.963890786188702720e-01 3.174092632719393431e-02
3.670000000000000014e-06 9.950090383437749653e-01 3.174092632719393431e-02
3.679999999999999918e-06 9.950090383437749653e-01 3.174092632719393431e-02
3.690000000000000246e-06 9.936289980686795476e-01 3.450100687738470728e-02
3.700000000000000150e-06 9.922489577935842409e-01 3.588104715248009724e-02
3.710000000000000054e-06 9.950090383437749653e-01 3.450100687738470728e-02
3.719999999999999959e-06 9.908689175184887121e-01 3.174092632719393431e-02
3.730000000000000286e-06 9.922489577935842409e-01 3.450100687738470728e-02
3.740000000000000191e-06 9.922489577935842409e-01 3.312096660228931733e-02
3.750000000000000095e-06 9.936289980686795476e-01 3.036088605209854088e-02
3.759999999999999999e-06 9.963890786188702720e-01 3.174092632719393431e-02
3.769999999999999904e-06 9.950090383437749653e-01 3.450100687738470728e-02
3.780000000000000231e-06 9.922489577935842409e-01 3.450100687738470728e-02
3.790000000000000136e-06 9.950090383437749653e-01 3.312096660228931733e-02
3.800000000000000040e-06 9.922489577935842409e-01 3.036088605209854088e-02
3.809999999999999944e-06 9.908689175184887121e-01 3.450100687738470728e-02
3.819999999999999848e-06 9.908689175184887121e-01 3.174092632719393431e-02
3.829999999999999753e-06 9.922489577935842409e-01 3.450100687738470728e-02
3.840000000000000504e-06 9.936289980686795476e-01 3.312096660228931733e-02
3.850000000000000408e-06 9.950090383437749653e-01 3.450100687738470728e-02
