#time[sec] output_ch0 output_ch1
3.840000000000000504e-06 3.864112770267087438e-01 6.789798153469309705e-01
3.850000000000000408e-06 4.002116797776626433e-01 6.858800167224079480e-01
3.860000000000000312e-06 4.084919214282349276e-01 6.996804194733619031e-01
3.870000000000000217e-06 4.181522033539026295e-01 7.079606611239341873e-01
3.880000000000000121e-06 4.278124852795703870e-01 7.134808222243157472e-01
3.890000000000000025e-06 4.360927269301427267e-01 7.231411041499834491e-01
3.899999999999999929e-06 4.471330491309057908e-01 7.369415069009374042e-01
3.909999999999999834e-06 4.650735727071458880e-01 7.369415069009374042e-01
3.919999999999999738e-06 4.636935324320504148e-01 7.397015874511281286e-01
3.930000000000000489e-06 4.774939351830043144e-01 7.590221513024635325e-01
3.940000000000000393e-06 4.871542171086721273e-01 7.673023929530359277e-01
3.950000000000000298e-06 4.954344587592443561e-01 7.797227554288943541e-01
3.960000000000000202e-06 5.064747809600074202e-01 7.893830373545621670e-01
3.970000000000000106e-06 5.175151031607705399e-01 7.949031984549437269e-01
3.980000000000000010e-06 5.299354656366290772e-01 8.059435206557068465e-01
3.989999999999999915e-06 5.354556267370106371e-01 8.211239636817559973e-01
3.999999999999999819e-06 5.506360697630600098e-01 8.294042053323283925e-01
4.009999999999999723e-06 5.575362711385368764e-01 8.376844469829006767e-01
4.020000000000000475e-06 5.727167141645861381e-01 8.501048094587592141e-01
4.030000000000000379e-06 5.809969558151584224e-01 8.542449302840453562e-01
4.040000000000000283e-06 5.878971571906353999e-01 8.804656955108577376e-01
4.050000000000000187e-06 5.975574391163031018e-01 8.694253733100946180e-01
4.060000000000000092e-06 6.099778015921616392e-01 8.873658968863347152e-01
4.069999999999999996e-06 6.127378821423523636e-01 9.149667023882424033e-01
4.079999999999999900e-06 6.306784057185924608e-01 8.652852524848084759e-01
4.089999999999999804e-06 6.417187279193554694e-01 9.618880717414854953e-01
4.099999999999999709e-06 6.430987681944509982e-01 9.039263801874793947e-01
4.110000000000000460e-06 6.486189292948325580e-01 3.105090618964623794e-01
4.120000000000000364e-06 6.762197347967402461e-01 -5.658165127891091883e-02
4.130000000000000268e-06 6.734596542465494107e-01 3.588104715248009724e-02
4.140000000000000173e-06 6.831199361722172236e-01 2.760080550190776791e-02
4.150000000000000077e-06 7.010604597484572098e-01 4.140120825286164666e-03
4.159999999999999981e-06 7.148608624994111649e-01 4.968144990343398293e-02
4.169999999999999885e-06 7.190009833246973070e-01 3.864112770267087021e-02
4.179999999999999790e-06 7.328013860756511511e-01 5.106149017852936595e-02
4.189999999999999694e-06 7.424616680013188530e-01 6.072177210419708177e-02
4.200000000000000445e-06 7.438417082764142707e-01 5.658165127891091883e-02
4.210000000000000349e-06 7.576421110273682258e-01 7.866229568043713039e-02
4.220000000000000254e-06 7.686824332281313454e-01 8.970261788120023616e-02
4.230000000000000158e-06 7.714425137783220698e-01 9.384273870648640603e-02
4.240000000000000062e-06 7.907630776296574737e-01 1.062631011823449018e-01
4.249999999999999966e-06 7.949031984549437269e-01 1.145433428329172415e-01
4.259999999999999871e-06 8.100836414809928776e-01 1.242036247585849434e-01
4.269999999999999775e-06 8.114636817560884063e-01 1.380040275095388291e-01
4.279999999999999679e-06 8.307842456074236992e-01 1.462842691601111689e-01
4.290000000000000431e-06 8.294042053323283925e-01 1.614647121861604306e-01
4.300000000000000335e-06 8.556249705591407739e-01 1.780251954873050824e-01
4.310000000000000239e-06 8.570050108342360806e-01 1.752651149371143025e-01
4.320000000000000143e-06 8.639052122097130582e-01 1.876854774129728121e-01
4.330000000000000048e-06 8.818457357859531554e-01 1.932056385133543719e-01
4.339999999999999952e-06 8.928860579867162750e-01 2.056260009892128537e-01
4.349999999999999856e-06 8.873658968863347152e-01 2.097661218144990236e-01
4.359999999999999760e-06 9.301471454142917761e-01 2.249465648405482854e-01
4.370000000000000512e-06 9.011662996372885592e-01 2.304667259409298175e-01
4.380000000000000416e-06 9.329072259644823895e-01 2.387469675915021572e-01
4.390000000000000320e-06 9.867287966932026810e-01 2.456471689669791070e-01
4.400000000000000224e-06 6.113578418672570569e-01 2.635876925432191764e-01
4.410000000000000129e-06 1.462842691601111689e-01 2.856683369447453602e-01
4.420000000000000033e-06 8.418245678081867633e-02 2.967086591455084799e-01
4.429999999999999937e-06 9.246269843139101607e-02 2.994687396956992598e-01
4.439999999999999841e-06 4.140120825286165013e-02 3.187893035470347192e-01
4.449999999999999746e-06 7.176209430496019448e-02 3.256895049225116412e-01
4.460000000000000497e-06 6.624193320457863465e-02 3.312096660228932010e-01
4.470000000000000401e-06 6.210181237929247172e-02 3.477701493240378250e-01
4.480000000000000305e-06 8.556249705591406629e-02 3.615705520749917246e-01
4.490000000000000210e-06 8.832257760610484620e-02 3.643306326251825045e-01
4.500000000000000114e-06 9.936289980686796586e-02 3.712308340006594265e-01
4.510000000000000018e-06 1.062631011823449018e-01 3.836511964765179639e-01
4.519999999999999923e-06 1.145433428329172415e-01 3.960715589523764457e-01
4.529999999999999827e-06 1.214435442083941635e-01 4.002116797776626433e-01
4.539999999999999731e-06 1.311038261340619071e-01 4.126320422535210697e-01
4.550000000000000482e-06 1.421441483348249990e-01 4.181522033539026295e-01
4.560000000000000387e-06 1.504243899853973110e-01 4.305725658297611669e-01
4.570000000000000291e-06 1.614647121861604306e-01 4.388528074803335066e-01
4.580000000000000195e-06 1.738850746620189125e-01 4.512731699561919330e-01
4.590000000000000099e-06 1.794052357624004723e-01 4.567933310565735483e-01
4.600000000000000004e-06 1.918255982382589819e-01 4.678336532573366680e-01
4.609999999999999908e-06 2.001058398888313217e-01 4.733538143577182278e-01
4.619999999999999812e-06 2.180463634650713634e-01 4.843941365584813474e-01
4.629999999999999716e-06 2.208064440152621433e-01 4.968144990343397738e-01
4.640000000000000468e-06 2.332268064911205974e-01 5.064747809600074202e-01
4.650000000000000372e-06 2.428870884167883271e-01 5.175151031607705399e-01
4.660000000000000276e-06 2.525473703424560568e-01 5.230352642611520997e-01
4.670000000000000180e-06 2.594475717179330343e-01 5.368356670121060548e-01
4.680000000000000085e-06 2.677278133685053185e-01 5.464959489377737567e-01
4.689999999999999989e-06 2.801481758443638004e-01 5.547761905883460409e-01
4.699999999999999893e-06 2.911884980451269200e-01 5.644364725140138539e-01
4.709999999999999797e-06 2.953286188704131177e-01 5.727167141645861381e-01
4.719999999999999702e-06 3.063689410711761818e-01 5.865171169155399822e-01
4.730000000000000453e-06 3.146491827217485215e-01 5.934173182910169597e-01
4.740000000000000357e-06 3.284495854727024211e-01 6.030776002166846617e-01
4.750000000000000262e-06 3.381098673983701230e-01 6.141179224174477813e-01
4.760000000000000166e-06 3.463901090489424628e-01 6.237782043431154833e-01
4.770000000000000070e-06 3.574304312497055824e-01 6.334384862687832962e-01
4.779999999999999974e-06 3.726108742757547887e-01 6.430987681944509982e-01
4.789999999999999879e-06 3.753709548259456241e-01 6.486189292948325580e-01
4.799999999999999783e-06 3.864112770267087438e-01 6.596592514955956776e-01
4.809999999999999687e-06 3.960715589523764457e-01 6.720796139714541040e-01
4.820000000000000438e-06 4.071118811531395099e-01 6.844999764473125303e-01
4.830000000000000343e-06 4.140120825286164874e-01 6.900201375476940902e-01
4.840000000000000247e-06 4.222923241791888271e-01 7.038205402986480452e-01
4.850000000000000151e-06 4.333326463799519468e-01 7.093407013990296051e-01
4.860000000000000055e-06 4.457530088558103731e-01 7.203810235997927247e-01
4.869999999999999960e-06 4.540332505063827129e-01 7.259011847001742845e-01
4.879999999999999864e-06 4.581733713316689660e-01 7.466017888266051061e-01
4.889999999999999768e-06 4.843941365584813474e-01 7.576421110273682258e-01
4.900000000000000519e-06 4.830140962833858742e-01 7.617822318526543679e-01
4.910000000000000424e-06 4.926743782090536872e-01 7.686824332281313454e-01
4.920000000000000328e-06 5.092348615101982556e-01 7.797227554288943541e-01
4.930000000000000232e-06 5.147550226105798155e-01 7.880029970794666383e-01
4.940000000000000136e-06 5.244153045362476284e-01 7.962832387300390335e-01
4.950000000000000041e-06 5.354556267370106371e-01 8.031834401055160111e-01
4.959999999999999945e-06 5.464959489377737567e-01 8.100836414809928776e-01
4.969999999999999849e-06 5.533961503132507342e-01 8.211239636817559973e-01
4.979999999999999753e-06 5.671965530642045783e-01 8.349243664327099523e-01
4.990000000000000505e-06 5.768568349898722802e-01 8.459646886334730720e-01
5.000000000000000409e-06 5.865171169155399822e-01 8.501048094587592141e-01
5.010000000000000313e-06 6.058376807668754971e-01 8.611451316595223338e-01
5.020000000000000218e-06 6.058376807668754971e-01 8.625251719346176404e-01
5.030000000000000122e-06 6.154979626925431990e-01 8.652852524848084759e-01
5.040000000000000026e-06 6.265382848933063187e-01 9.122066218380516789e-01
5.049999999999999930e-06 6.334384862687832962e-01 8.777056149606670132e-01
5.059999999999999835e-06 6.527590501201185891e-01 9.163467426633379320e-01
5.069999999999999739e-06 6.513790098450232824e-01 9.825886758679164279e-01
5.080000000000000490e-06 6.582792112205001489e-01 5.244153045362476284e-01
5.090000000000000394e-06 6.775997750718356638e-01 -9.660281925667717554e-03
5.100000000000000299e-06 6.941602583729803433e-01 -6.900201375476941977e-03
5.110000000000000203e-06 6.872600569975033657e-01 4.140120825286165013e-02
5.120000000000000107e-06 7.148608624994111649e-01 -2.346068467662160151e-02
5.130000000000000011e-06 7.203810235997927247e-01 1.104032220076310578e-02
5.139999999999999916e-06 7.286612652503650089e-01 5.520161100381552888e-03
5.149999999999999820e-06 7.383215471760327109e-01 -8.280241650572329332e-03
5.159999999999999724e-06 7.507419096518912482e-01 8.280241650572329332e-03
5.170000000000000475e-06 7.507419096518912482e-01 -4.140120825286164666e-03
5.180000000000000380e-06 7.700624735032266521e-01 0.000000000000000000e+00
5.190000000000000284e-06 7.714425137783220698e-01 -2.760080550190776444e-03
5.200000000000000188e-06 7.907630776296574737e-01 -4.140120825286164666e-03
5.210000000000000092e-06 7.962832387300390335e-01 -4.140120825286164666e-03
5.219999999999999997e-06 8.128437220311837130e-01 -2.760080550190776444e-03
5.229999999999999901e-06 8.156038025813744374e-01 -8.280241650572329332e-03
5.239999999999999805e-06 8.294042053323283925e-01 -6.900201375476941977e-03
5.249999999999999709e-06 8.321642858825191169e-01 -5.520161100381552888e-03
5.260000000000000461e-06 8.528648900089499385e-01 5.520161100381552888e-03
5.270000000000000365e-06 8.556249705591407739e-01 1.656048330114465866e-02
5.280000000000000269e-06 8.625251719346176404e-01 2.898084577700315093e-02
5.290000000000000174e-06 8.873658968863347152e-01 2.760080550190776791e-02
5.300000000000000078e-06 8.901259774365254396e-01 3.312096660228931733e-02
5.309999999999999982e-06 8.859858566112391864e-01 4.416128880305242310e-02
5.319999999999999886e-06 9.301471454142917761e-01 5.520161100381553582e-02
5.329999999999999791e-06 8.970261788120023061e-01 6.762197347967402461e-02
5.339999999999999695e-06 9.356673065146733359e-01 7.866229568043713039e-02
5.350000000000000446e-06 9.867287966932026810e-01 8.142237623062791030e-02
5.360000000000000350e-06 6.099778015921616392e-01 1.048830609072495118e-01
5.370000000000000255e-06 1.435241886099203890e-01 1.255836650336803473e-01
5.380000000000000159e-06 8.556249705591406629e-02 1.324838664091572693e-01
5.390000000000000063e-06 8.556249705591406629e-02 1.462842691601111689e-01
5.399999999999999967e-06 4.968144990343398293e-02 1.738850746620189125e-01
5.409999999999999872e-06 7.038205402986480452e-02 1.711249941118281326e-01
5.419999999999999776e-06 7.038205402986480452e-02 1.794052357624004723e-01
5.430000000000000527e-06 6.348185265438786862e-02 1.863054371378773943e-01
5.440000000000000431e-06 8.556249705591406629e-02 1.987257996137359317e-01
5.450000000000000336e-06 8.280241650572330026e-02 2.042459607141174638e-01
5.460000000000000240e-06 9.522277898158179599e-02 2.166663231899759734e-01
5.470000000000000144e-06 1.076431414574402917e-01 2.304667259409298175e-01
5.480000000000000048e-06 1.159233831080126037e-01 2.332268064911205974e-01
5.489999999999999953e-06 1.242036247585849434e-01 2.428870884167883271e-01
5.499999999999999857e-06 1.338639066842526593e-01 2.484072495171698869e-01
5.509999999999999761e-06 1.435241886099203890e-01 2.635876925432191764e-01
5.520000000000000513e-06 1.518044302604927009e-01 2.677278133685053185e-01
5.530000000000000417e-06 1.642247927363512106e-01 2.773880952941730205e-01
5.540000000000000321e-06 1.697449538367327426e-01 2.884284174949361401e-01
5.550000000000000225e-06 1.849253968627820321e-01 2.939485785953176999e-01
5.560000000000000130e-06 1.918255982382589819e-01 3.063689410711761818e-01
5.570000000000000034e-06 2.001058398888313217e-01 3.187893035470347192e-01
5.579999999999999938e-06 2.097661218144990236e-01 3.270695451976070589e-01
5.589999999999999842e-06 2.221864842903575055e-01 3.367298271232747053e-01
5.599999999999999747e-06 2.332268064911205974e-01 3.463901090489424628e-01
5.610000000000000498e-06 2.415070481416929371e-01 3.532903104244193848e-01
5.620000000000000402e-06 2.497872897922652768e-01 3.643306326251825045e-01
5.630000000000000306e-06 2.553074508926468367e-01 3.739909145508502064e-01
5.640000000000000211e-06 2.677278133685053185e-01 3.836511964765179639e-01
5.650000000000000115e-06 2.787681355692684382e-01 3.933114784021856658e-01
5.660000000000000019e-06 2.870483772198407779e-01 4.043518006029487855e-01
5.669999999999999923e-06 2.980886994206038976e-01 4.084919214282349276e-01
5.679999999999999828e-06 3.105090618964623794e-01 4.181522033539026295e-01
5.689999999999999732e-06 3.215493840972254991e-01 4.264324450044749693e-01
5.700000000000000483e-06 3.298296257477978388e-01 4.360927269301427267e-01
5.710000000000000387e-06 3.381098673983701230e-01 4.471330491309057908e-01
5.720000000000000292e-06 3.450100687738470451e-01 4.595534116067643282e-01
5.730000000000000196e-06 3.560503909746101647e-01 4.650735727071458880e-01
5.740000000000000100e-06 3.670907131753732844e-01 4.774939351830043144e-01
5.750000000000000004e-06 3.753709548259456241e-01 4.871542171086721273e-01
5.759999999999999909e-06 3.836511964765179639e-01 4.995745795845305537e-01
5.769999999999999813e-06 3.946915186772810835e-01 5.106149017852936733e-01
5.779999999999999717e-06 4.043518006029487855e-01 5.161350628856752332e-01
5.790000000000000469e-06 4.126320422535210697e-01 5.257953448113429351e-01
5.800000000000000373e-06 4.250524047293796071e-01 5.382157072872013615e-01
5.810000000000000277e-06 4.319526061048565291e-01 5.451159086626784500e-01
5.820000000000000181e-06 4.457530088558103731e-01 5.561562308634415697e-01
5.830000000000000086e-06 4.554132907814781861e-01 5.658165127891091606e-01
5.839999999999999990e-06 4.664536129822411947e-01 5.768568349898722802e-01
5.849999999999999894e-06 4.788739754580997876e-01 5.823769960902538401e-01
5.859999999999999798e-06 4.857741768335766541e-01 5.975574391163031018e-01
5.869999999999999703e-06 4.926743782090536872e-01 6.058376807668754971e-01
5.880000000000000454e-06 5.078548212351029489e-01 6.182580432427339234e-01
5.890000000000000358e-06 5.175151031607705399e-01 6.251582446182109010e-01
5.900000000000000262e-06 5.230352642611520997e-01 6.292983654434970431e-01
5.910000000000000167e-06 5.340755864619152193e-01 6.444788084695463048e-01
5.920000000000000071e-06 5.464959489377737567e-01 6.499989695699278647e-01
5.929999999999999975e-06 5.589163114136322941e-01 6.637993723208817087e-01
5.939999999999999879e-06 5.671965530642045783e-01 6.748396945216448284e-01
5.949999999999999784e-06 5.754767947147768625e-01 6.831199361722172236e-01
5.960000000000000535e-06 5.823769960902538401e-01 6.900201375476940902e-01
5.970000000000000439e-06 5.961773988412077951e-01 7.010604597484572098e-01
5.980000000000000343e-06 6.099778015921616392e-01 7.121007819492203295e-01
5.990000000000000248e-06 6.154979626925431990e-01 7.217610638748880314e-01
6.000000000000000152e-06 6.223981640680201766e-01 7.314213458005558444e-01
6.010000000000000056e-06 6.389586473691647450e-01 7.424616680013188530e-01
6.019999999999999961e-06 6.458588487446417226e-01 7.493618693767958305e-01
6.029999999999999865e-06 6.568991709454048422e-01 7.576421110273682258e-01
6.039999999999999769e-06 6.679394931461679619e-01 7.673023929530359277e-01
6.050000000000000520e-06 6.789798153469309705e-01 7.755826346036082120e-01
6.060000000000000425e-06 6.872600569975033657e-01 7.880029970794666383e-01
6.070000000000000329e-06 6.983003791982664854e-01 7.976632790051344513e-01
6.080000000000000233e-06 7.134808222243157472e-01 8.031834401055160111e-01
6.090000000000000137e-06 7.176209430496018893e-01 8.183638831315652729e-01
6.100000000000000042e-06 7.286612652503650089e-01 8.238840442319468327e-01
6.109999999999999946e-06 7.355614666258419865e-01 8.404445275330915122e-01
6.119999999999999850e-06 7.479818291017004128e-01 8.459646886334730720e-01
6.129999999999999754e-06 7.590221513024635325e-01 8.611451316595223338e-01
6.140000000000000506e-06 7.645423124028450923e-01 8.652852524848084759e-01
6.150000000000000410e-06 7.769626748787036297e-01 8.597650913844269160e-01
6.160000000000000314e-06 7.880029970794666383e-01 9.122066218380516789e-01
6.170000000000000218e-06 7.962832387300390335e-01 8.721854538602854534e-01
6.180000000000000123e-06 8.142237623062790197e-01 9.039263801874793947e-01
6.190000000000000027e-06 8.142237623062790197e-01 9.756884744924395614e-01
6.199999999999999931e-06 8.183638831315652729e-01 5.202751837109613753e-01
6.209999999999999835e-06 8.404445275330915122e-01 -1.656048330114465866e-02
6.219999999999999740e-06 8.514848497338545208e-01 -1.656048330114465866e-02
6.230000000000000491e-06 8.556249705591407739e-01 3.312096660228931733e-02
6.240000000000000395e-06 8.611451316595223338e-01 -3.312096660228931733e-02
6.250000000000000300e-06 8.818457357859531554e-01 2.760080550190776444e-03
6.260000000000000204e-06 8.928860579867162750e-01 -6.900201375476941977e-03
6.270000000000000108e-06 8.942660982618115817e-01 -2.070060412643082506e-02
6.280000000000000012e-06 9.301471454142917761e-01 -2.760080550190776444e-03
6.289999999999999917e-06 9.011662996372885592e-01 -1.104032220076310578e-02
6.299999999999999821e-06 9.342872662395779182e-01 -5.520161100381552888e-03
6.309999999999999725e-06 9.881088369682979877e-01 -1.242036247585849573e-02
6.320000000000000476e-06 6.113578418672570569e-01 -4.140120825286164666e-03
6.330000000000000381e-06 1.476643094352065588e-01 5.520161100381552888e-03
6.340000000000000285e-06 8.556249705591406629e-02 4.140120825286164666e-03
6.350000000000000189e-06 9.522277898158179599e-02 1.380040275095388222e-03
6.360000000000000093e-06 4.278124852795703315e-02 1.656048330114465866e-02
6.369999999999999998e-06 7.038205402986480452e-02 2.484072495171699146e-02
6.379999999999999902e-06 7.038205402986480452e-02 3.174092632719393431e-02
6.389999999999999806e-06 6.210181237929247172e-02 4.416128880305242310e-02
6.399999999999999710e-06 8.694253733100945625e-02 5.520161100381553582e-02
6.410000000000000462e-06 8.832257760610484620e-02 5.934173182910169181e-02
6.420000000000000366e-06 9.798285953177257590e-02 7.176209430496019448e-02
6.430000000000000270e-06 1.062631011823449018e-01 8.418245678081867633e-02
6.440000000000000174e-06 1.200635039332987736e-01 8.280241650572330026e-02
6.450000000000000079e-06 1.228235844834895535e-01 9.246269843139101607e-02
6.459999999999999983e-06 1.393840677846342191e-01 1.076431414574402917e-01
6.469999999999999887e-06 1.462842691601111689e-01 1.159233831080126037e-01
6.479999999999999791e-06 1.531844705355880909e-01 1.214435442083941635e-01
6.490000000000000543e-06 1.628447524612558206e-01 1.338639066842526593e-01
6.500000000000000447e-06 1.725050343869235225e-01 1.421441483348249990e-01
6.510000000000000351e-06 1.807852760374958623e-01 1.545645108106834809e-01
6.520000000000000256e-06 1.890655176880682020e-01 1.669848732865419905e-01
6.530000000000000160e-06 1.959657190635451518e-01 1.835453565876866422e-01
6.540000000000000064e-06 2.166663231899759734e-01 1.918255982382589819e-01
6.549999999999999968e-06 2.221864842903575055e-01 1.918255982382589819e-01
6.559999999999999873e-06 2.332268064911205974e-01 2.014858801639267116e-01
6.569999999999999777e-06 2.428870884167883271e-01 2.125262023646898035e-01
6.580000000000000528e-06 2.484072495171698869e-01 2.208064440152621433e-01
6.590000000000000432e-06 2.608276119930283965e-01 2.277066453907390930e-01
6.600000000000000337e-06 2.704878939186960984e-01 2.373669273164067672e-01
6.610000000000000241e-06 2.787681355692684382e-01 2.497872897922652768e-01
6.620000000000000145e-06 2.870483772198407779e-01 2.566874911677422544e-01
6.630000000000000049e-06 3.022288202458900397e-01 2.663477730934099008e-01
6.639999999999999954e-06 3.077489813462715995e-01 2.801481758443638004e-01
6.649999999999999858e-06 3.174092632719393015e-01 2.884284174949361401e-01
6.659999999999999762e-06 3.353497868481793986e-01 2.925685383202223377e-01
6.670000000000000513e-06 3.339697465730839809e-01 2.884284174949361401e-01
6.680000000000000418e-06 3.436300284987516829e-01 3.105090618964623794e-01
6.690000000000000322e-06 3.574304312497055824e-01 3.229294243723208613e-01
6.700000000000000226e-06 3.643306326251825045e-01 3.353497868481793986e-01
6.710000000000000130e-06 3.739909145508502064e-01 3.394899076734654852e-01
6.720000000000000035e-06 3.808911159263271839e-01 3.519102701493240226e-01
6.729999999999999939e-06 3.960715589523764457e-01 3.629505923500871423e-01
6.739999999999999843e-06 4.029717603278534233e-01 3.739909145508502064e-01
6.749999999999999747e-06 4.195322436289980472e-01 3.822711562014225462e-01
6.760000000000000499e-06 4.222923241791888271e-01 3.933114784021856658e-01
6.770000000000000403e-06 4.374727672052380889e-01 3.988316395025672256e-01
6.780000000000000307e-06 4.443729685807150109e-01 4.112520019784257075e-01
6.790000000000000212e-06 4.581733713316689660e-01 4.209122839040934094e-01
6.800000000000000116e-06 4.636935324320504148e-01 4.305725658297611669e-01
6.810000000000000020e-06 4.774939351830043144e-01 4.416128880305242865e-01
6.819999999999999924e-06 4.857741768335766541e-01 4.512731699561919330e-01
6.829999999999999829e-06 4.981945393094351360e-01 4.567933310565735483e-01
6.839999999999999733e-06 5.037147004098166958e-01 4.664536129822411947e-01
6.850000000000000484e-06 5.202751837109613753e-01 4.802540157331950943e-01
6.860000000000000388e-06 5.230352642611520997e-01 4.885342573837674340e-01
6.870000000000000293e-06 5.368356670121060548e-01 4.995745795845305537e-01
6.880000000000000197e-06 5.451159086626784500e-01 5.092348615101982556e-01
6.890000000000000101e-06 5.575362711385368764e-01 5.147550226105798155e-01
6.900000000000000005e-06 5.671965530642045783e-01 5.299354656366290772e-01
6.909999999999999910e-06 5.768568349898722802e-01 5.340755864619152193e-01
6.919999999999999814e-06 5.837570363653492578e-01 5.478759892128691744e-01
6.930000000000000565e-06 5.975574391163031018e-01 5.575362711385368764e-01
6.940000000000000469e-06 6.127378821423523636e-01 5.699566336143953027e-01
6.950000000000000374e-06 6.127378821423523636e-01 5.685765933392999960e-01
6.960000000000000278e-06 6.251582446182109010e-01 5.809969558151584224e-01
6.970000000000000182e-06 6.389586473691647450e-01 5.934173182910169597e-01
6.980000000000000086e-06 6.458588487446417226e-01 6.058376807668754971e-01
6.989999999999999991e-06 6.568991709454048422e-01 6.154979626925431990e-01
6.999999999999999895e-06 6.693195334212632686e-01 6.279183251684017364e-01
7.009999999999999799e-06 6.762197347967402461e-01 6.334384862687832962e-01
7.020000000000000551e-06 6.886400972725987835e-01 6.472388890197370293e-01
7.030000000000000455e-06 6.969203389231711787e-01 6.555191306703094245e-01
7.040000000000000359e-06 6.983003791982664854e-01 6.706995736963587973e-01
7.050000000000000263e-06 7.231411041499834491e-01 6.872600569975033657e-01
7.060000000000000168e-06 7.286612652503650089e-01 6.900201375476940902e-01
7.070000000000000072e-06 7.397015874511281286e-01 7.010604597484572098e-01
7.079999999999999976e-06 7.507419096518912482e-01 7.065806208488387696e-01
7.089999999999999880e-06 7.617822318526543679e-01 7.121007819492203295e-01
7.099999999999999785e-06 7.714425137783220698e-01 7.217610638748880314e-01
7.110000000000000536e-06 7.797227554288943541e-01 7.355614666258419865e-01
7.120000000000000440e-06 7.921431179047528914e-01 7.466017888266051061e-01
7.130000000000000344e-06 7.976632790051344513e-01 7.479818291017004128e-01
7.140000000000000249e-06 8.100836414809928776e-01 7.604021915775589502e-01
7.150000000000000153e-06 8.156038025813744374e-01 7.714425137783220698e-01
7.160000000000000057e-06 8.266441247821375571e-01 7.824828359790850785e-01
7.169999999999999961e-06 8.349243664327099523e-01 7.893830373545621670e-01
7.179999999999999866e-06 8.501048094587592141e-01 7.990433192802297580e-01
7.189999999999999770e-06 8.597650913844269160e-01 8.100836414809928776e-01
7.200000000000000521e-06 8.625251719346176404e-01 8.169838428564698551e-01
7.210000000000000425e-06 8.818457357859531554e-01 8.294042053323283925e-01
7.220000000000000330e-06 8.887459371614300219e-01 8.404445275330915122e-01
7.230000000000000234e-06 8.901259774365254396e-01 8.501048094587592141e-01
7.240000000000000138e-06 9.329072259644823895e-01 8.694253733100946180e-01
7.250000000000000043e-06 8.997862593621931415e-01 8.583850511093314983e-01
7.259999999999999947e-06 9.342872662395779182e-01 8.790856552357623199e-01
7.269999999999999851e-06 9.881088369682979877e-01 9.094465412878608435e-01
7.279999999999999755e-06 6.127378821423523636e-01 8.652852524848084759e-01
7.290000000000000507e-06 1.490443497103019488e-01 9.756884744924395614e-01
7.300000000000000411e-06 7.590221513024635047e-02 9.163467426633379320e-01
7.310000000000000315e-06 8.694253733100945625e-02 3.174092632719393015e-01
7.320000000000000219e-06 5.106149017852936595e-02 -4.416128880305242310e-02
7.330000000000000124e-06 7.038205402986480452e-02 4.968144990343398293e-02
7.340000000000000028e-06 6.486189292948325857e-02 2.760080550190776791e-02
7.349999999999999932e-06 6.072177210419708177e-02 -4.140120825286164666e-03
7.359999999999999836e-06 8.418245678081867633e-02 3.450100687738470728e-02
7.369999999999999741e-06 8.418245678081867633e-02 9.660281925667717554e-03
7.380000000000000492e-06 9.660281925667718594e-02 2.760080550190776791e-02
7.390000000000000396e-06 1.048830609072495118e-01 4.278124852795703315e-02
7.400000000000000300e-06 1.159233831080126037e-01 4.140120825286165013e-02
7.410000000000000205e-06 1.214435442083941635e-01 5.796169155400630185e-02
7.420000000000000109e-06 1.380040275095388291e-01 6.624193320457863465e-02
7.430000000000000013e-06 1.421441483348249990e-01 6.900201375476941457e-02
7.439999999999999917e-06 1.490443497103019488e-01 8.142237623062791030e-02
7.449999999999999822e-06 1.614647121861604306e-01 9.108265815629562612e-02
7.460000000000000573e-06 1.738850746620189125e-01 1.048830609072495118e-01
7.470000000000000477e-06 1.835453565876866422e-01 1.104032220076310716e-01
7.480000000000000381e-06 1.918255982382589819e-01 1.200635039332987736e-01
7.490000000000000286e-06 2.028659204390221016e-01 1.311038261340619071e-01
7.500000000000000190e-06 2.097661218144990236e-01 1.407641080597296090e-01
7.510000000000000094e-06 2.208064440152621433e-01 1.490443497103019488e-01
7.519999999999999999e-06 2.332268064911205974e-01 1.573245913608742608e-01
7.529999999999999903e-06 2.401270078665975471e-01 1.669848732865419905e-01
7.539999999999999807e-06 2.470272092420744969e-01 1.794052357624004723e-01
7.550000000000000558e-06 2.594475717179330343e-01 1.821653163125912522e-01
7.560000000000000463e-06 2.691078536436006807e-01 1.932056385133543719e-01
7.570000000000000367e-06 2.787681355692684382e-01 2.028659204390221016e-01
7.580000000000000271e-06 2.898084577700315578e-01 2.125262023646898035e-01
7.590000000000000175e-06 3.008487799707946220e-01 2.249465648405482854e-01
7.600000000000000080e-06 3.091290216213669617e-01 2.346068467662159873e-01
7.609999999999999984e-06 3.215493840972254991e-01 2.387469675915021572e-01
7.619999999999999888e-06 3.270695451976070589e-01 2.497872897922652768e-01
7.629999999999999792e-06 3.325897062979886187e-01 2.677278133685053185e-01
7.639999999999999697e-06 3.546703506995148025e-01 2.773880952941730205e-01
7.649999999999999601e-06 3.546703506995148025e-01 2.815282161194592181e-01
7.659999999999999505e-06 3.698507937255640643e-01 2.911884980451269200e-01
7.669999999999999409e-06 3.739909145508502064e-01 2.939485785953176999e-01
7.680000000000001008e-06 3.877913173018041060e-01 3.063689410711761818e-01
7.690000000000000912e-06 3.974515992274718634e-01 3.146491827217485215e-01
7.700000000000000816e-06 4.084919214282349276e-01 3.270695451976070589e-01
